framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1469.84	1896.95	1469.84	0.0003	31.6	99	100	100	90	15.82	34.8	13.27	0	997.78	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	15047	2.4	239051	74575	3	92.72	3.21	11871	242	2107.68	2560.31	2107.68	0.0001	39.1	95.4	100	100	90	15.59	34.8	7.45	0	984.07	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1263	2.26	100009	34722	1	99.5	2.88	1631	119	1812.7	1994.05	1812.7	0.1459	0.1	92	100	99.2	90	15.1	24.9	8.3	0	985.04	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	787	2.21	60102	15752	1	98.82	3.82	1635	117	1519.39	1827.55	1519.39	0.055	3.8	99	96	100	90	15.34	49.8	16.6	0	972.82	0	0	8	1310	955	84	246.73	46709.68
preact	True	793	2.18	27622	10088	1	100	2.74	1025	104	1359.93	1664.89	1359.93	0.0001	0	99.8	100	100	90	15.66	49.8	9.13	0	975.93	0	-0.002	12	776	461	101	585.8	25344.18
qwik	True	1400	2.25	91158	34628	13	100	2.63	1617	118	1434.03	2129.47	1434.03	1.0091	0	74	96	100	90	15.76	64.8	21.6	0	994.09	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1408	2.31	158538	50256	1	100	3.15	1023	105	1953.31	2258.87	1953.31	0.0001	52.2	96	100	100	90	15.72	49.8	16.6	0	974.68	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1169	2.18	26458	9243	1	100	2.86	1635	118	1335.81	1551.42	1335.81	0.0001	0	100	100	100	90	15.32	19.9	6.63	0	984.05	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3258	2.27	115504	38341	11	69.89	3.01	1024	104	1677.63	2007.19	1677.63	0	0	98.6	100	96	90	16.23	49.8	16.6	0	959.25	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1226.04	1538.92	1226.04	0.1461	0	94	100	96	90	15.06	49.7	16.57	0	971.23	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	686	2.17	17211	5999	1	96.97	2.87	1025	104	1226.62	1429.57	1226.62	0.0001	0	100	100	100	90	14.84	39.8	13.27	0	974.99	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1470	2.23	76585	29349	1	100	2.61	1630	119	1626.92	1854.38	1626.92	0.0001	0	99	100	100	90	15.75	64.8	21.6	0	986.94	0	-0.001	11	677	217	57	686.46	10853.47
