framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1360.2	1754.48	1360.2	0.0003	18.1	99.4	100	100	90	13.96	79.7	26.57	0	976.28	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	14233	2.4	239051	74575	3	92.72	3.21	11109	233	2105.64	2516.06	2105.64	0.0001	27.6	95.8	100	100	90	14.39	59.8	19.93	0	978.46	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1169	2.26	100009	34722	1	99.5	2.88	1632	118	1812.53	1847.77	1812.53	0.1459	0	92.8	100	99.2	90	14.08	64.8	21.6	0	972.27	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	740	2.21	60102	15752	1	98.82	3.82	1593	119	1511.67	1852.3	1511.67	0.055	0.6	99	96	100	90	15.77	44.8	14.93	0	960.18	0	-0.004	8	1310	955	84	246.73	46709.68
preact	True	771	2.18	27622	10088	1	100	2.74	1024	104	1377.3	1682.45	1377.3	0.0001	0	99.4	100	100	90	13.7	69.8	23.27	0	969.63	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1340	2.25	91158	34628	13	100	2.63	1586	116	1432.07	2124.7	1432.07	0.7928	0	79	96	100	90	15.75	69.8	23.27	0	980.14	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1348	2.31	158538	50256	1	100	3.15	1023	105	1943.64	2249.35	1943.64	0.0002	35.2	96.6	100	100	90	13.89	49.8	16.6	0	972.59	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1112	2.18	26458	9243	1	100	2.86	1613	116	1368.64	1539.16	1368.64	0.0001	0	100	100	100	90	13.53	64.8	21.6	0	970.48	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	3113	2.27	115502	38339	11	69.89	3.01	1025	104	1664.16	2028.61	1664.16	0	0	98.6	100	96	90	13.15	34.9	11.63	0	956.12	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.98	1466.63	1219.98	0.146	0	94	100	96	90	25.91	54.8	18.27	0	963.16	0	0.013	3	560	426	74	71.69	20768.9
vanjs	True	662	2.17	17211	5999	1	96.97	2.87	1024	104	1224.27	1389.8	1224.27	0.0001	0	100	100	100	90	24.18	74.7	24.9	0	947.24	0	0.011	3	743	388	76	74.17	22895.14
vue	True	1336	2.23	76585	29349	1	100	2.61	1611	118	1659.64	1851.27	1659.64	0.0001	0	99	100	100	90	13.23	69.8	23.27	0	971.96	0	-0.006	11	677	217	57	686.46	10853.47
