framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1364.92	2003.29	1364.92	0.0003	22.6	99	100	100	90	14.25	0	0	0	978.4	0	-0.018	3	444	299	68	83.56	13776.09
angular	True	13940	2.4	239051	74575	3	92.72	3.21	10947	223	2105.17	2545.36	2105.17	0.0001	27.6	95.6	100	100	90	16.2	5	1.67	0	975.61	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1193	2.26	100009	34722	1	99.5	2.88	1597	117	1807.28	1984.92	1807.28	0.1459	0.8	92	100	99.2	90	15.3	0	0	0	968.34	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	731	2.21	60102	15752	1	98.82	3.82	1575	117	1514.61	1848.02	1514.61	0.055	0	99	96	100	90	14.7	0	0	0	960.17	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	741	2.18	27622	10088	1	100	2.74	1023	104	1365.38	1639.67	1365.38	0.0001	0	99.8	100	100	90	14.53	0	0	0	964.24	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1321	2.25	91158	34628	13	100	2.63	1581	117	1430.5	2120.03	1430.5	0.8073	0	79	96	100	90	13.65	0	0	0	967.62	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1328	2.31	158538	50256	1	100	3.15	1022	105	1945.19	2248.99	1945.19	0.0001	37.8	96.6	100	100	90	16.27	0	0	0	973.78	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1118	2.18	26458	9243	1	100	2.86	1589	116	1356.38	1537.98	1356.38	0.0001	0	100	100	100	90	16.36	0	0	0	966.28	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3079	2.27	115504	38341	11	69.89	3.01	1030	104	1664.38	2113.79	1664.38	0	0	98	100	96	90	16.4	0	0	0	951.3	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1212.11	1516.15	1212.11	0.146	0	94	100	96	90	14.01	0	0	0	963.73	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	659	2.17	17211	5999	1	96.97	2.87	1024	104	1212.8	1385	1212.8	0.0001	0	100	100	100	90	14.39	0	0	0	954.73	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1337	2.23	76585	29349	1	100	2.61	1580	117	1658.7	1850.85	1658.7	0.0001	0	99	100	100	90	14.7	0	0	0	965.71	0	-0.004	11	677	217	57	686.46	10853.47
