framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1757.84	2017.65	1757.84	0.0002	25.8	98.2	100	100	90	16.34	104.6	34.87	0	1019.31	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14129	2.4	239051	74575	3	92.72	3.21	11036	227	2106.86	2641.69	2106.86	0.0001	31.4	95	100	100	90	16.18	109.7	36.57	0	1010.04	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1206	2.26	100009	34722	1	99.5	2.88	1594	117	1832.99	2022.98	1832.99	0.1459	0.1	92	100	99.2	90	17.19	69.8	23.27	0	1001.43	0	-0.008	3	481	287	45	87.4	18604.14
lit	True	761	2.21	60102	15752	1	98.82	3.82	1586	119	1544.34	1848.31	1544.34	0.055	3.2	99	96	100	90	16.52	59.5	19.83	0	1011.6	0	0.002	8	1310	955	84	246.73	46709.68
preact	True	761	2.18	27622	10088	1	100	2.74	1024	104	1358.3	1664.25	1358.3	0.0001	0	99.8	100	100	90	16.41	124.5	41.5	0	1000.5	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1327	2.25	91158	34628	13	100	2.63	1595	117	1403.67	2129.84	1403.67	1.0092	0	74	96	100	90	16.89	104.7	34.9	0	1004.7	0	-0.002	16	754	414	83	862.46	26425.59
react	True	1350	2.31	158538	50256	1	100	3.15	1022	105	1960.24	2265.36	1960.24	0.0002	0	97	100	100	90	14.82	89.6	29.87	0	1001.11	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1116	2.18	26458	9243	1	100	2.86	1599	116	1381.68	1541.03	1381.68	0.0001	0	100	100	100	90	15.54	124.6	41.53	0	996.78	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3150	2.27	115504	38340	11	69.89	3.01	1027	104	1670.82	2117.84	1670.82	0	0	98	100	96	90	16.32	114.3	38.1	0	987.39	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1275.22	1539.03	1275.22	0.1461	0	94	100	96	90	16.77	94.5	31.5	0	1014.69	0	-0.007	3	560	426	74	71.69	20768.9
vanjs	True	658	2.17	17211	5999	1	96.97	2.87	1024	104	1210.9	1395.34	1210.9	0.0001	0	100	100	100	90	16.38	94.5	31.5	0	1009.83	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1357	2.23	76585	29349	1	100	2.61	1596	117	1660.82	1858.63	1660.82	0.0001	0	99	100	100	90	15.22	64.7	21.57	0	1011.39	0	-0.004	11	677	217	57	686.46	10853.47
