framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1800.41	2070.96	1800.41	0.0002	28	98.2	100	100	90	16.15	74.7	24.9	0	1019.56	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14492	2.4	239051	74575	3	92.72	3.21	11768	244	2137.08	2584.63	2137.08	0.0001	34.9	95	100	100	90	15.7	74.6	24.87	0	997.88	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1232	2.26	100009	34722	1	99.5	2.88	1616	119	1740.41	1940.32	1740.41	0.1459	0	93	100	99.2	90	16.36	84.6	28.2	0	1005.57	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	772	2.21	60102	15752	1	98.82	3.82	1640	118	1605.47	1719.14	1605.47	0.055	0	99	96	100	90	15.53	54.7	18.23	0	992.86	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	775	2.18	27622	10088	1	100	2.74	1025	105	1266.59	1576.48	1266.59	0.0001	0	100	100	100	90	16.79	104.6	34.87	0	989.52	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1365	2.25	91158	34628	13	100	2.63	1638	117	1436.69	2206.74	1436.69	1.0071	0	73.6	96	100	90	17.08	89.7	29.9	0	1001.03	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1379	2.31	158538	50256	1	100	3.15	1023	105	1878.35	2184.03	1878.35	0.0002	0	97.8	100	100	90	15.57	69.7	23.23	0	991.87	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1188	2.18	26458	9243	1	100	2.86	1620	117	1306.1	1588.04	1306.1	0.0001	0	100	100	100	90	15.75	59.8	19.93	0	1005.9	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3296	2.27	115502	38337	11	69.89	3.01	1025	104	1715.44	2022.3	1715.44	0	0	98	100	96	90	15.3	84.8	28.27	0	990.21	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1396.48	1559.84	1396.48	0.146	0	94	100	96	90	17.05	79.6	26.53	0	1001.11	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	695	2.17	17211	5999	1	96.97	2.87	1024	104	1263.28	1558.17	1263.28	0.0001	0	100	100	100	90	17.11	74.7	24.9	0	984.33	0	0.007	3	743	388	76	74.17	22895.14
vue	True	1380	2.23	76585	29349	1	100	2.61	1623	118	1552.98	1899.47	1552.98	0.0001	0	99	100	100	90	16.75	64.7	21.57	0	998.08	0	-0.003	11	677	217	57	686.46	10853.47
