framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1466.21	2015.15	1466.21	0.0003	27.4	98.8	100	100	90	18.18	119.3	39.77	0	990.19	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	13974	2.4	239051	74575	3	92.72	3.21	11471	227	2108.27	2615.01	2108.27	0.0001	32.7	95.2	100	100	90	13.82	89.6	29.87	0	996.64	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1204	2.26	100009	34722	1	99.5	2.88	1594	119	1811.39	1991.09	1811.39	0.1459	0	92	100	99.2	90	16.19	54.8	18.27	0	969.2	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	763	2.21	60102	15752	1	98.82	3.82	1590	118	1510.01	1853.21	1510.01	0.055	1.8	99	96	100	90	15.98	124.5	41.5	0	980.71	0	0	8	1310	955	84	246.73	46709.68
preact	True	758	2.18	27622	10088	1	100	2.74	1024	104	1358.81	1663.22	1358.81	0.0001	0	99.8	100	100	90	16.17	94.6	31.53	0	979.05	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1340	2.25	91158	34628	13	100	2.63	1592	118	1432.47	2125.22	1432.47	0.6104	0	83.8	96	100	90	15.86	79.6	26.53	0	995.55	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1323	2.31	158538	50256	1	100	3.15	1023	105	1947.3	2252.15	1947.3	0.0002	54.4	96	100	100	90	14.38	99.5	33.17	0	987.84	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1145	2.18	26458	9243	1	100	2.86	1602	118	1358.12	1541.98	1358.12	0.0001	0	100	100	100	90	14.46	79.6	26.53	0	974.62	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3190	2.27	115504	38339	11	69.89	3.01	1023	104	1670.08	2118.21	1670.08	0	0	98	100	96	90	16.48	69.6	23.2	0	978.38	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.62	1529.83	1218.62	0.1461	0	94	100	96	90	16.39	94.4	31.47	0	970.62	0	-0.017	3	560	426	74	71.69	20768.9
vanjs	True	669	2.17	17211	5999	1	96.97	2.87	1024	104	1211.84	1394.16	1211.84	0.0001	0	100	100	100	90	15.22	94.6	31.53	0	973.48	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1380	2.23	76585	29349	1	100	2.61	1597	118	1656.36	1851.14	1656.36	0.0001	0	99	100	100	90	15.57	79.7	26.57	0	972.61	0	-0.004	11	677	217	57	686.46	10853.47
