framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1362.76	1878.67	1362.76	0.0003	23.4	99.2	100	100	90	17.45	69.7	23.23	0	986.67	0	0	3	444	299	68	83.56	13776.09
angular	True	14538	2.4	239051	74575	3	92.72	3.21	11670	241	2105.46	2519	2105.46	0.0001	30.8	95.8	100	100	90	17.28	74.7	24.9	0	1000.68	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1253	2.26	100009	34722	1	99.5	2.88	1603	118	1813.36	1918.48	1813.36	0.1459	0	92.4	100	99.2	90	17.17	64.8	21.6	0	990.67	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	772	2.21	60102	15752	1	98.82	3.82	1608	118	1511.33	1853.59	1511.33	0.055	0	99	96	100	90	21.15	84.8	28.27	0	969.71	0	0.007	8	1310	955	84	246.73	46709.68
preact	True	789	2.18	27622	10088	1	100	2.74	1024	107	1364.8	1639.3	1364.8	0.0001	0	99.8	100	100	90	15.44	74.8	24.93	0	982.42	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1390	2.25	91158	34628	13	100	2.63	1612	118	1416.5	2122.77	1416.5	0.4164	0	88.8	96	100	90	16.51	25	8.33	0	989.37	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1365	2.31	158538	50256	1	100	3.15	1024	105	1956.05	2285.08	1956.05	0.0001	75	95.2	100	100	90	17.53	74.6	24.87	0	984.58	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1169	2.18	26458	9243	1	100	2.86	1610	118	1334.85	1544.98	1334.85	0.0001	0	100	100	100	90	15.61	79.7	26.57	0	980	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3228	2.27	115502	38338	11	69.89	3.01	1025	104	1666.04	2083.75	1666.04	0	0	98.2	100	96	90	30.07	84.7	28.23	0	963.22	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.22	1401.62	1216.22	0.1461	0	94	100	96	90	33.01	25	8.33	0	974.57	0	0.016	3	560	426	74	71.69	20768.9
vanjs	True	693	2.17	17211	5999	1	96.97	2.87	1023	104	1219.06	1389.09	1219.06	0.0001	0	100	100	100	90	27.2	20	6.67	0	966.46	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1451	2.23	76585	29349	1	100	2.61	1605	118	1639.05	1854.67	1639.05	0.0001	0	99	100	100	90	17.62	20	6.67	0	987.6	0	-0.001	11	677	217	57	686.46	10853.47
