framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1502.42	2086.02	1502.42	0.0002	12.47	98.6	100	100	90	55.61	79.6	22.4	0	1008.89	0	0.038	3	444	299	68	83.56	13776.09
angular	True	13983	2.4	239051	74575	3	92.72	3.21	10924	229	2112.94	2523.41	2112.94	0.0001	28	95.6	100	100	90	14.44	44.8	14.93	0	968.54	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1194	2.26	100009	34722	1	99.5	2.88	1591	117	1725.03	1833.43	1725.03	0.1459	0	93	100	99.2	90	15.34	49.8	16.6	0	967.97	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	779	2.21	60102	15752	1	98.82	3.82	1577	118	1574.36	1726.59	1574.36	0.055	0.2	99	96	100	90	47.57	54.8	16.6	0	983.29	0	0.046	8	1310	955	84	246.73	46709.68
preact	True	768	2.18	27622	10088	1	100	2.74	1023	104	1295.78	1603.98	1295.78	0.0001	0	99.8	100	100	90	15.07	49.8	16.6	0	959.85	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1355	2.25	91158	34628	13	100	2.63	1602	117	1424.42	2161.39	1424.42	0.202	0	93.8	96	100	90	13.25	49.8	16.6	0	967.83	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1316	2.31	158538	50256	1	100	3.15	1023	105	1909.54	2212.9	1909.54	0.0001	76.2	95.6	100	100	90	14.96	49.9	16.63	0	966.66	0	-0.015	13	762	438	90	634.69	24213.69
solid	True	1126	2.18	26458	9243	1	100	2.86	1583	116	1321.94	1565.01	1321.94	0.0001	0	100	100	100	90	13.84	44.8	14.93	0	958.23	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3161	2.27	115502	38337	11	69.89	3.01	1024	104	1711.85	2026.09	1711.85	0	0.6	98	100	96	90	13.92	49.8	16.6	0	951.42	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1396.46	1525.08	1396.46	0.146	0	94	100	96	90	50.33	49.7	15.77	0	992.41	0	0.052	3	560	426	74	71.69	20768.9
vanjs	True	679	2.17	17211	5999	1	96.97	2.87	1023	104	1243.47	1511.78	1243.47	0.0001	0	100	100	100	90	39.59	49.8	14.93	0	970.76	0	0.038	3	743	388	76	74.17	22895.14
vue	True	1383	2.23	76585	29349	1	100	2.61	1587	116	1570.25	1852.58	1570.25	0.0001	0	99	100	100	90	13.06	49.8	16.6	0	952.3	0	-0.006	11	677	217	57	686.46	10853.47
