framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1387.32	2030.32	1387.32	0.0003	36.2	98.8	100	100	90	13.26	64.8	21.6	0	971.14	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	15084	2.4	239051	74575	3	92.72	3.21	11890	248	2107.89	2553.04	2107.89	0.0001	31.2	95.6	100	100	90	13.04	64.8	21.6	0	978.28	0	-0.007	13	868	474	85	604.86	29635.29
jquery	True	1271	2.26	100009	34722	1	99.5	2.88	1625	119	1812.77	1892.07	1812.77	0.1459	0	92.6	100	99.2	90	14.35	54.7	18.23	0	971.91	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	802	2.21	60102	15752	1	98.82	3.82	1634	119	1519.02	1853.43	1519.02	0.055	0	99	96	100	90	13.61	79.8	26.6	0	957.56	0	-0.005	8	1310	955	84	246.73	46709.68
preact	True	791	2.18	27622	10088	1	100	2.74	1024	105	1364.45	1668.18	1364.45	0.0001	0	99.8	100	100	90	13.6	64.8	21.6	0	966.89	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1447	2.25	91158	34628	13	100	2.63	1639	117	1432.48	2125.84	1432.48	0.82	0	78.8	96	100	90	15.47	69.7	23.23	0	975.98	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1388	2.31	158538	50256	1	100	3.15	1024	105	1955.59	2229.19	1955.59	0.0001	171	93	100	100	90	15.49	79.8	26.6	0	971.18	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1201	2.18	26458	9243	1	100	2.86	1631	117	1329.4	1542.69	1329.4	0.0001	0	100	100	100	90	16.1	69.7	23.23	0	972.68	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3282	2.27	115502	38337	11	69.89	3.01	1026	105	1664.86	2112.73	1664.86	0	6.2	98	100	96	90	13.41	69.8	23.27	0	957.1	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1248.61	1464.82	1248.61	0.1461	0.6	94	100	96	90	31.52	54.8	18.27	0	964.71	0	0.016	3	560	426	74	71.69	20768.9
vanjs	True	709	2.17	17211	5999	1	96.97	2.87	1024	104	1209.5	1389.66	1209.5	0.0001	0	100	100	100	90	22.94	64.6	21.53	0	952.47	0	0.01	3	743	388	76	74.17	22895.14
vue	True	1451	2.23	76585	29349	1	100	2.61	1620	117	1660.07	1854.9	1660.07	0.0001	0	99	100	100	90	15.85	59.8	19.93	0	971.84	0	-0.002	11	677	217	57	686.46	10853.47
