framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1368.35	1890.45	1368.35	0.0003	20.4	99.2	100	100	90	15.66	0	0	0	972.48	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	13936	2.4	239051	74575	3	92.72	3.21	10965	228	2104.69	2543.24	2104.69	0.0001	26.2	95.6	100	100	90	16.29	24.9	8.3	0	981.38	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1185	2.26	100009	34722	1	99.5	2.88	1580	117	1813.72	1849.31	1813.72	0.1459	0	92.8	100	99.2	90	15.3	19.9	6.63	0	973.68	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	743	2.21	60102	15752	1	98.82	3.82	1586	117	1509.63	1849.04	1509.63	0.055	0	99	96	100	90	24.96	29.9	9.97	0	959.67	0	0.012	8	1310	955	84	246.73	46709.68
preact	True	744	2.18	27622	10088	1	100	2.74	1023	104	1358.58	1632.86	1358.58	0.0001	0	100	100	100	90	14.36	24.9	8.3	0	967.25	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1335	2.25	91158	34628	13	100	2.63	1593	116	1431.12	2122.09	1431.12	0.8074	0	79	96	100	90	14.56	15	5	0	972.04	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1331	2.31	158538	50256	1	100	3.15	1023	105	1942.28	2247.12	1942.28	0.0001	37.8	96.6	100	100	90	16.05	64.7	21.57	0	975.05	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1126	2.18	26458	9243	1	100	2.86	1595	117	1363.63	1539.44	1363.63	0.0001	0	100	100	100	90	13.83	19.9	6.63	0	965.06	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3115	2.27	115504	38340	11	69.89	3.01	1032	104	1666.3	2113.97	1666.3	0	0	98	100	96	90	23.73	20	6.67	0	955.75	0	0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.18	1462.91	1217.18	0.146	0	94	100	96	90	32.1	15	5	0	966.09	0	0.016	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1023	104	1209.41	1387.51	1209.41	0.0001	0	100	100	100	90	23.49	19.9	6.63	0	954.02	0	0.01	3	743	388	76	74.17	22895.14
vue	True	1364	2.23	76585	29349	1	100	2.61	1589	117	1660.91	1853.37	1660.91	0.0001	0	99	100	100	90	15.52	54.8	18.27	0	971.16	0	-0.003	11	677	217	57	686.46	10853.47
