framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1757.35	2010.53	1757.35	0.0001	23.4	98.2	100	100	90	14.69	64.8	21.6	0	990.55	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	13865	2.39	221175	67399	2	92.13	3.28	10985	271	1955.13	2481.1	1955.13	0.0001	23.4	96	100	100	90	13.25	24.9	8.3	0	980.36	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1172	2.26	100009	34722	1	99.5	2.88	1597	119	1832	2020.7	1832	0.1459	0	92	100	99.2	90	18.46	54.8	18.27	0	972.9	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	745	2.21	60102	15752	1	98.82	3.82	1598	117	1546.98	1852.67	1546.98	0.055	2.2	99	96	100	90	14.22	84.7	28.23	0	966.17	0	-0.002	8	1310	955	84	246.73	46709.68
preact	True	771	2.18	27622	10088	1	100	2.74	1024	104	1363.43	1673.75	1363.43	0.0001	0	99.6	100	100	90	14.11	54.8	18.27	0	978.09	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1340	2.25	91158	34628	13	100	2.63	1587	117	1417.24	2124.29	1417.24	0.604	0	84	96	100	90	12.92	39.9	13.3	0	989.66	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1318	2.31	158538	50256	1	100	3.15	1023	105	1943.03	2247.55	1943.03	0.0001	63.6	95.8	100	100	90	14.54	69.8	23.27	0	978.66	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1120	2.18	26458	9243	1	100	2.86	1588	116	1387.67	1540.81	1387.67	0.0001	0	100	100	100	90	14.71	39.9	13.3	0	984.41	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3055	2.27	115502	38341	11	69.89	3.01	1023	104	1667.63	2115.9	1667.63	0	0	98	100	96	90	14.11	64.7	21.57	0	961.3	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1240.62	1546.03	1240.62	0.146	0	94	100	96	90	13.53	109.7	36.57	0	968.91	0	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	679	2.17	17211	5999	1	96.97	2.87	1023	104	1208.78	1389.97	1208.78	0.0001	0	100	100	100	90	13.29	49.8	9.13	0	972.61	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1366	2.23	76585	29349	1	100	2.61	1582	117	1656.8	1851.8	1656.8	0.0001	0	99	100	100	90	14.36	39.9	13.3	0	965.51	0	-0.006	11	677	217	57	686.46	10853.47
