framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.76	1897.26	1371.76	0.0003	22.2	99.2	100	100	90	14.22	0	0	0	969.62	0	-0.022	3	444	299	68	83.56	13776.09
angular	True	14117	2.4	239051	74575	3	92.72	3.21	11093	227	2108.67	2612.8	2108.67	0.0001	29.8	95	100	100	90	14.89	14.9	4.97	0	975.46	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1182	2.26	100009	34722	1	99.5	2.88	1591	119	1808.64	1978.77	1808.64	0.1459	0	92	100	99.2	90	14.16	29.9	9.97	0	964.61	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	733	2.21	60102	15752	1	98.82	3.82	1580	116	1507.3	1845.95	1507.3	0.055	0.4	99	96	100	90	16.62	49.8	16.6	0	961.18	0	0	8	1310	955	84	246.73	46709.68
preact	True	756	2.18	27622	10088	1	100	2.74	1023	104	1363.64	1637.26	1363.64	0.0001	0	99.8	100	100	90	15.63	5	1.67	0	965.46	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1351	2.25	91158	34628	13	100	2.63	1596	117	1431.49	2122.93	1431.49	0.8073	0	79	96	100	90	14.84	29.9	9.97	0	964.12	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1307	2.31	158538	50256	1	100	3.15	1023	105	1940.97	2245.16	1940.97	0.0001	37	96.6	100	100	90	14.81	0	0	0	970.27	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1126	2.18	26458	9243	1	100	2.86	1595	117	1356.94	1539.81	1356.94	0.0001	0	100	100	100	90	15.81	0	0	0	957.35	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3127	2.27	115502	38338	11	69.89	3.01	1031	104	1665.15	2052.98	1665.15	0	0	98.4	100	96	90	14.16	10	3.33	0	946.63	0	0.014	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1214.9	1519.86	1214.9	0.1461	0	94	100	96	90	16.32	0	0	0	964.21	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1024	104	1217.19	1385.99	1217.19	0.0001	0	100	100	100	90	14.34	0	0	0	956.41	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1408	2.23	76585	29349	1	100	2.61	1595	117	1663.2	1848.1	1663.2	0.0001	0	99	100	100	90	15.66	10	3.33	0	963.64	0	-0.003	11	677	217	57	686.46	10853.47
