framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1873.52	2030.18	1873.52	0.0002	25	98	100	100	90	14.78	64.8	21.6	0	1019.86	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	13545	2.39	221175	67399	2	92.13	3.28	10397	257	1955.51	2484.46	1955.51	0.0001	26.2	96	100	100	90	23.39	49.9	16.63	0	1018.55	0	0.005	13	888	489	89	604.48	30872.93
jquery	True	1160	2.26	100009	34722	1	99.5	2.88	1562	117	1839.96	2024.44	1839.96	0.1459	0	92	100	99.2	90	17.05	54.9	18.3	0	1005.82	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	725	2.21	60102	15752	1	98.82	3.82	1585	117	1552.65	1859.27	1552.65	0.055	0.2	99	96	100	90	15.34	54.8	18.27	0	1010.88	0	0	8	1310	955	84	246.73	46709.68
preact	True	747	2.18	27622	10088	1	100	2.74	1023	104	1363.31	1643.76	1363.31	0.0001	0	99.6	100	100	90	16.23	44.9	14.97	0	1002.42	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1304	2.25	91158	34628	13	100	2.63	1596	116	1417.67	2127.3	1417.67	1.0091	0	74	96	100	90	16.08	59.8	19.93	0	1004.36	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1312	2.31	158538	50256	1	100	3.15	1023	105	1959.39	2264.08	1959.39	0.0002	0	97	100	100	90	15.7	54.8	18.27	0	1013.83	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1107	2.18	26458	9243	1	100	2.86	1584	116	1370.62	1554.43	1370.62	0.0001	0	99.6	100	100	90	14.59	59.7	19.9	0	997.06	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3049	2.27	115504	38341	11	69.89	3.01	1024	104	1682.31	2073.73	1682.31	0	0	98.2	100	96	90	16.05	69.8	23.27	0	997.4	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1240.97	1547.16	1240.97	0.146	0	94	100	96	90	15.56	74.7	24.9	0	999.18	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	653	2.17	17211	5999	1	96.97	2.87	1023	104	1216.21	1417.75	1216.21	0.0001	0	100	100	100	90	15.6	54.7	18.23	0	1002.59	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1343	2.23	76585	29349	1	100	2.61	1578	117	1631.11	1858.06	1631.11	0.0001	0	99	100	100	90	16.66	69.8	23.27	0	1002.19	0	-0.002	11	677	217	57	686.46	10853.47
