framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1871.69	2029.75	1871.69	0.0002	24.61	98	100	100	90	17.66	74.6	24.87	0	1011.45	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14324	2.4	239051	74575	3	92.72	3.21	11277	231	2111.71	2625.37	2111.71	0.0001	38	94.8	100	100	90	13.87	59.8	19.93	0	995.69	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1240	2.26	100009	34722	1	99.5	2.88	1610	117	1823.14	2025.31	1823.14	0.1459	0.4	92	100	99.2	90	20.07	124.1	41.37	0	988.16	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	784	2.21	60102	15752	1	98.82	3.82	1621	118	1553.94	1860.51	1553.94	0.055	6.4	99	96	100	90	18.73	94.4	31.47	0	980.75	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	795	2.18	27622	10088	1	100	2.74	1024	105	1362.15	1671.32	1362.15	0.0001	0	99.4	100	100	90	15.79	49.8	9.13	0	990.69	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1388	2.25	91158	34628	13	100	2.63	1616	118	1432.43	2125.14	1432.43	1.005	0	74	96	100	90	18.52	69.7	23.23	0	992.71	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1345	2.31	158538	50256	1	100	3.15	1023	106	1975.15	2423.57	2078.69	0.0001	726.83	86.7	100	100	90	20.05	89.5	29.83	0	1005.75	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1171	2.18	26458	9243	1	100	2.86	1598	117	1392.79	1548.98	1392.79	0.0001	0	99.4	100	100	90	16.55	44.8	14.93	0	987.75	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3218	2.27	115502	38341	11	69.89	3.01	1024	105	1670.46	2029.28	1670.46	0	8.4	98.4	100	96	90	15.91	54.8	18.27	0	979.77	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1249.41	1550.62	1249.41	0.146	0	94	100	96	90	20.17	84.6	28.2	0	983.64	0	-0.008	3	560	426	74	71.69	20768.9
vanjs	True	690	2.17	17211	5999	1	96.97	2.87	1023	104	1209.81	1394.31	1209.81	0.0001	0	100	100	100	90	15.77	64.8	21.6	0	966.36	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1427	2.23	76585	29349	1	100	2.61	1621	117	1658.46	1857.49	1658.46	0.0001	0.4	99	100	100	90	14.37	49.8	16.6	0	984.21	0	-0.004	11	677	217	57	686.46	10853.47
