framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1367.97	2014.85	1367.97	0.0003	29	99	100	100	90	13.74	69.8	23.27	0	967.82	0	-0.02	3	444	299	68	83.56	13776.09
angular	True	14098	2.4	239051	74575	3	92.72	3.21	11024	229	2104.54	2485.82	2104.54	0.0001	29	96	100	100	90	16.92	64.7	21.57	0	984.18	0	-0.001	13	868	474	85	604.86	29635.29
jquery	True	1185	2.26	100009	34722	1	99.5	2.88	1576	118	1813.17	1817.97	1813.17	0.1459	0	93	100	99.2	90	16.55	34.9	11.63	0	977.52	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	746	2.21	60102	15752	1	98.82	3.82	1588	118	1533.66	1855.39	1533.66	0.055	0	99	96	100	90	21.56	59.7	19.9	0	953.31	0	0.009	8	1310	955	84	246.73	46709.68
preact	True	745	2.18	27622	10088	1	100	2.74	1024	104	1357.45	1631.17	1357.45	0.0001	0	100	100	100	90	15.5	74.8	24.93	0	973.23	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1324	2.25	91158	34628	13	100	2.63	1585	116	1401.31	2122.13	1401.31	0.0111	0	98.8	96	100	90	13.8	54.8	18.27	0	976.63	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1342	2.31	158538	50256	1	100	3.15	1023	105	1939.71	2234.26	1939.71	0.0001	73.2	95.4	100	100	90	16.4	64.8	21.6	0	969.93	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1121	2.18	26458	9243	1	100	2.86	1601	117	1333.27	1509.9	1333.27	0.0001	0	100	100	100	90	15.93	44.8	14.93	0	967.83	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3146	2.27	115502	38339	11	69.89	3.01	1024	104	1664.41	2052.35	1664.41	0	0.4	98.4	100	96	90	15.2	64.8	21.6	0	955.29	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.42	1401.89	1216.42	0.1461	0	94	100	96	90	30.54	54.8	18.27	0	963.19	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	660	2.17	17211	5999	1	96.97	2.87	1024	104	1213.79	1387.18	1213.79	0.0001	0	100	100	100	90	22.53	54.8	18.27	0	947.92	0	0.01	3	743	388	76	74.17	22895.14
vue	True	1363	2.23	76585	29349	1	100	2.61	1582	116	1657.07	1848.81	1657.07	0.0001	0	99	100	100	90	15.71	74.8	24.93	0	972.43	0	-0.005	11	677	217	57	686.46	10853.47
