framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1559.04	2004.73	1559.04	0.0003	22	98.6	100	100	90	15.54	79.7	26.57	0	972.08	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	13873	2.4	239051	74575	3	92.72	3.21	10840	221	2105.41	2486.91	2105.41	0.0001	28.8	96	100	100	90	16.33	69.8	23.27	0	981.36	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1184	2.26	100009	34722	1	99.5	2.88	1597	117	1809.76	1880.88	1809.76	0.1459	0	92.6	100	99.2	90	14.43	44.8	14.93	0	969.91	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	744	2.21	60102	15752	1	98.82	3.82	1595	117	1508.86	1847.49	1508.86	0.055	0	99	96	100	90	21.51	59.8	19.93	0	957.04	0	0.007	8	1310	955	84	246.73	46709.68
preact	True	738	2.18	27622	10088	1	100	2.74	1024	104	1358.51	1632.76	1358.51	0.0001	0	99.8	100	100	90	13.6	59.8	19.93	0	968.78	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1327	2.25	91158	34628	13	100	2.63	1594	116	1401.57	2122.92	1401.57	0.4035	0	89	96	100	90	13.32	44.8	14.93	0	975.94	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1311	2.31	158538	50256	1	100	3.15	1023	105	1951.69	2237.93	1951.69	0.0001	90.2	94.8	100	100	90	15.23	74.8	24.93	0	972.97	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1100	2.18	26458	9243	1	100	2.86	1565	116	1376.2	1542.69	1376.2	0.0001	0	99.8	100	100	90	16.61	59.8	19.93	0	967.4	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3099	2.27	115502	38337	11	69.89	3.01	1033	104	1666.43	2114.08	1666.43	0	0	98	100	96	90	14	64.8	21.6	0	955.05	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.28	1435.7	1219.28	0.1461	0	94	100	96	90	33.08	44.8	14.93	0	965.07	0	0.017	3	560	426	74	71.69	20768.9
vanjs	True	659	2.17	17211	5999	1	96.97	2.87	1023	104	1214.5	1388.65	1214.5	0.0001	0	100	100	100	90	24.53	44.8	14.93	0	950.89	0	0.011	3	743	388	76	74.17	22895.14
vue	True	1344	2.23	76585	29349	1	100	2.61	1569	117	1628.72	1850.48	1628.72	0.0001	0	99	100	100	90	16.65	54.8	18.27	0	973.04	0	-0.002	11	677	217	57	686.46	10853.47
