framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1792.5	2055.35	1792.5	0.0002	22.9	98.2	100	100	90	56.59	89.6	16.6	0	1001.79	0	0.041	3	444	299	68	83.56	13776.09
angular	True	14518	2.4	239051	74575	3	92.72	3.21	11032	230	2139.96	2524.93	2139.96	0.0001	29.6	95.2	100	100	90	14.64	5	1.67	0	969.52	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1255	2.26	100009	34722	1	99.5	2.88	1612	119	1718.77	1811.58	1718.77	0.1459	0	93	100	99.2	90	16.35	5	1.67	0	962.94	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	740	2.21	60102	15752	1	98.82	3.82	1625	119	1588.76	1700.11	1588.76	0.055	0	99	96	100	90	43.94	49.8	9.13	0	978.39	0	0.042	8	1310	955	84	246.73	46709.68
preact	True	762	2.18	27622	10088	1	100	2.74	1024	104	1272.85	1576.77	1272.85	0.0001	0	100	100	100	90	14.98	0	0	0	959.36	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1455	2.25	91158	34628	13	100	2.63	1624	119	1455.69	2236.47	1455.69	0.6165	3.1	83.2	96	100	90	15.36	0	0	0	964.54	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1310	2.31	158538	50256	1	100	3.15	1023	105	1854.17	2127.55	1854.17	0.0002	61.1	96.6	100	100	90	16.69	0	0	0	963.4	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1160	2.18	26458	9243	1	100	2.86	1620	119	1279.07	1553.61	1279.07	0.0001	0	100	100	100	90	14.26	10	3.33	0	956.2	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3246	2.27	115502	38342	11	69.89	3.01	1029	105	1707.68	2019.39	1707.68	0	0	98	100	96	90	15.43	0	0	0	944.44	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1396.85	1541.8	1396.85	0.146	0	94	100	96	90	48.89	54.7	9.95	0	988.21	0	0.033	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1025	104	1258.61	1554.43	1258.61	0.0001	0	100	100	100	90	40.69	34.9	11.63	0	962.34	0	0.039	3	743	388	76	74.17	22895.14
vue	True	1468	2.23	76585	29349	1	100	2.61	1627	118	1570.95	1794.62	1570.95	0.0001	0	99	100	100	90	15.25	24.9	8.3	0	958.01	0	-0.004	11	677	217	57	686.46	10853.47
