framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1370.13	2005.45	1370.13	0.0003	26.6	99	100	100	90	17.19	59.8	19.93	0	986.76	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	14344	2.4	239051	74575	3	92.72	3.21	11089	228	2106.39	2489.79	2106.39	0.0001	30.2	96	100	100	90	14.94	74.8	24.93	0	995.36	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1209	2.26	100009	34722	1	99.5	2.88	1596	118	1812.47	1891.89	1812.47	0.1459	0	92.6	100	99.2	90	17.71	20	6.67	0	984.68	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	737	2.21	60102	15752	1	98.82	3.82	1604	118	1511.56	1853.73	1511.56	0.055	0	99	96	100	90	27.25	49.8	16.6	0	973.87	0	0.012	8	1310	955	84	246.73	46709.68
preact	True	795	2.18	27622	10088	1	100	2.74	1023	104	1363.12	1666.78	1363.12	0.0001	0	99.8	100	100	90	18.55	69.8	23.27	0	981.63	0	-0.002	12	776	461	101	585.8	25344.18
qwik	True	1342	2.25	91158	34628	13	100	2.63	1579	117	1416.61	2123.62	1416.61	1.0075	0	74	96	100	90	15.14	59.8	19.93	0	991.45	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1344	2.31	158538	50256	1	100	3.15	1023	105	1939.83	2244.14	1939.83	0.0001	62.8	95.8	100	100	90	18.22	69.8	23.27	0	989.16	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1138	2.18	26458	9243	1	100	2.86	1591	117	1327.12	1539.28	1327.12	0.0001	0	100	100	100	90	15.63	74.8	24.93	0	980.9	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3177	2.27	115502	38340	11	69.89	3.01	1024	104	1667.26	2054.8	1667.26	0	2	98.4	100	96	90	17.84	64.8	21.6	0	973.79	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.41	1435.87	1219.41	0.1461	0	94	100	96	90	29.28	39.8	13.27	0	976.38	0	0.014	3	560	426	74	71.69	20768.9
vanjs	True	679	2.17	17211	5999	1	96.97	2.87	1023	104	1214.29	1388.43	1214.29	0.0001	0	100	100	100	90	26.75	44.8	14.93	0	961.58	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1354	2.23	76585	29349	1	100	2.61	1597	117	1665.77	1851.05	1665.77	0.0001	0	99	100	100	90	16	39.7	13.23	0	981.18	0	-0.003	11	677	217	57	686.46	10853.47
