framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1587.67	2066.9	1587.67	0.0003	19.31	98.6	100	100	90	58.99	89.6	29.87	0	998.43	0	0.043	3	444	299	68	83.56	13776.09
angular	True	14137	2.4	239051	74575	3	92.72	3.21	10936	223	2129.4	2511.81	2129.4	0.0001	27.6	95.4	100	100	90	14.27	0	0	0	966.53	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1204	2.26	100009	34722	1	99.5	2.88	1589	119	1713.27	1796.45	1713.27	0.1459	0	93	100	99.2	90	16.28	0	0	0	960.22	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	746	2.21	60102	15752	1	98.82	3.82	1587	117	1590.82	1705.43	1590.82	0.055	0	99	96	100	90	47.13	59.8	19.93	0	972.24	0	0.046	8	1310	955	84	246.73	46709.68
preact	True	748	2.18	27622	10088	1	100	2.74	1024	104	1273.49	1577.44	1273.49	0.0001	0	100	100	100	90	15.16	0	0	0	953.24	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1323	2.25	91158	34628	13	100	2.63	1599	117	1409.88	2160.99	1409.88	1.005	8.96	73.8	96	100	90	15.02	0	0	0	964.97	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1340	2.31	158538	50256	1	100	3.15	1023	105	1884	2188.21	1884	0.0002	53.7	96.6	100	100	90	14.46	0	0	0	954.34	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1116	2.18	26458	9243	1	100	2.86	1603	117	1303.09	1546.84	1303.09	0.0001	0	100	100	100	90	14.9	0	0	0	957.73	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3137	2.27	115504	38341	11	69.89	3.01	1025	104	1706.61	2014.64	1706.61	0	0	98	100	96	90	15.63	0	0	0	940.05	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1391.74	1541.46	1391.74	0.146	0	94	100	96	90	49.88	54.7	19.9	0	984.4	0	0.051	3	560	426	74	71.69	20768.9
vanjs	True	662	2.17	17211	5999	1	96.97	2.87	1023	104	1251.65	1541.1	1251.65	0.0001	0	100	100	100	90	41.31	39.9	13.3	0	962.52	0	0.04	3	743	388	76	74.17	22895.14
vue	True	1374	2.23	76585	29349	1	100	2.61	1581	117	1572.45	1854.37	1572.45	0.0001	0	99	100	100	90	14.85	0	0	0	955.59	0	-0.004	11	677	217	57	686.46	10853.47
