framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.59	1762.63	1366.59	0.0002	17	99.4	100	100	90	17.34	15	5	0	990.29	0	-0.001	3	444	299	68	83.56	13776.09
angular	True	14498	2.4	239051	74575	3	92.72	3.21	11214	234	2104.38	2543.58	2104.38	0.0001	27	95.6	100	100	90	16.65	89.7	15.78	0	993.44	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1212	2.26	100009	34722	1	99.5	2.88	1586	118	1813.28	1853.65	1813.28	0.1459	0	92.8	100	99.2	90	18.14	29.9	9.97	0	991.71	0	-0.008	3	481	287	45	87.4	18604.14
lit	True	771	2.21	60102	15752	1	98.82	3.82	1584	117	1518.13	1852.59	1518.13	0.055	0	99	96	100	90	27.54	74.7	24.9	0	980.79	0	0.012	8	1310	955	84	246.73	46709.68
preact	True	775	2.18	27622	10088	1	100	2.74	1032	104	1376.81	1651.52	1376.81	0.0001	0	99.4	100	100	90	17.59	25	8.33	0	991.2	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1321	2.25	91158	34628	13	100	2.63	1606	117	1416.06	2121.35	1416.06	0.6065	0	83.8	96	100	90	16.66	25	8.33	0	996.55	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1341	2.31	158538	50256	1	100	3.15	1023	105	1942.52	2247.57	1942.52	0.0001	72.8	95.4	100	100	90	18.54	64.8	21.6	0	984.48	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1128	2.18	26458	9243	1	100	2.86	1582	117	1357.38	1539.67	1357.38	0.0001	0	100	100	100	90	15.92	29.9	9.97	0	988.95	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3145	2.27	115504	38337	11	69.89	3.01	1031	104	1666.62	2115.12	1666.62	0	0	98	100	96	90	15.36	34.9	11.63	0	966.11	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.49	1464.66	1218.49	0.1461	0	94	100	96	90	31.71	54.8	18.27	0	983.1	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1023	104	1218	1393.8	1218	0.0001	0	100	100	100	90	33.14	44.7	14.9	0	977	0	0.016	3	743	388	76	74.17	22895.14
vue	True	1389	2.23	76585	29349	1	100	2.61	1589	118	1657.7	1848.75	1657.7	0.0001	0	99	100	100	90	16.36	24.9	8.3	0	993.36	0	-0.004	11	677	217	57	686.46	10853.47
