framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1581.23	2062.29	1581.23	0.0002	20.1	98.6	100	100	90	20.07	134.5	44.83	0	1025.42	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	12976	2.4	239051	74575	3	92.72	3.21	10127	224	2143.68	2553.92	2143.68	0.0001	27	95	100	100	90	16.04	119.7	20.78	0	1004.41	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1105	2.26	100009	34722	1	99.5	2.88	1546	115	1746.52	1935.39	1746.52	0.1459	0.1	92.8	100	99.2	90	19.86	84.7	28.23	0	1012.58	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	671	2.21	60102	15752	1	98.82	3.82	1563	114	1577.49	1739.41	1577.49	0.055	0	99	96	100	90	19.84	119.6	39.87	0	996.11	0	0	8	1310	955	84	246.73	46709.68
preact	True	676	2.18	27622	10088	1	100	2.74	1021	104	1275.59	1580.28	1275.59	0.0001	0	100	100	100	90	18.54	139.6	46.53	0	1000.65	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1227	2.25	91158	34628	13	100	2.63	1570	115	1448.63	2199.15	1448.63	0.8183	0	78.4	96	100	90	18.38	139.6	46.53	0	1012.39	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1206	2.31	158538	50256	1	100	3.15	1021	105	1856.71	2162.86	1856.71	0.0001	0	98	100	100	90	20.61	114.6	38.2	0	1009.14	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1000	2.18	26458	9243	1	100	2.86	1541	115	1337.21	1561.52	1337.21	0.0001	0	99.8	100	100	90	15.25	109.7	36.57	0	1007.28	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	2837	2.27	115502	38339	11	69.89	3.01	1026	104	1701.81	2034.73	1701.81	0	0	98	100	96	90	18.88	84.8	28.27	0	981.71	0	0.012	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1332.8	1541.8	1332.8	0.146	0	94	100	96	90	20.58	139.6	46.53	0	1008.93	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	593	2.17	17211	5999	1	96.97	2.87	1021	103	1257.11	1550.22	1257.11	0.0001	0	100	100	100	90	21.13	114.6	38.2	0	987.75	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1252	2.23	76585	29349	1	100	2.61	1571	114	1579.29	1896.34	1579.29	0.0001	1.6	99	100	100	90	14.98	139.7	46.57	0	1012.22	0	-0.004	11	677	217	57	686.46	10853.47
