framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1367.09	2017.37	1367.09	0.0003	26.6	99	100	100	90	15.41	59.8	19.93	0	984.44	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	14466	2.4	239051	74575	3	92.72	3.21	11016	229	2105.84	2514.37	2105.84	0.0001	25.6	95.8	100	100	90	15.01	44.8	8.3	0	994.22	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1218	2.26	100009	34722	1	99.5	2.88	1602	118	1811.71	1882.06	1811.71	0.1459	0	92.6	100	99.2	90	16.01	59.7	19.9	0	982.68	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	755	2.21	60102	15752	1	98.82	3.82	1611	119	1515.72	1849.69	1515.72	0.055	0	99	96	100	90	29.28	69.8	23.27	0	972.28	0	0.013	8	1310	955	84	246.73	46709.68
preact	True	748	2.18	27622	10088	1	100	2.74	1024	104	1356.93	1660.39	1356.93	0.0001	0	100	100	100	90	15.82	59.8	19.93	0	980.11	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1344	2.25	91158	34628	13	100	2.63	1615	116	1431.54	2122.66	1431.54	0.402	0	89	96	100	90	16.26	59.8	19.93	0	983.57	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1347	2.31	158538	50256	1	100	3.15	1022	105	1960.39	2265.59	1960.39	0.0002	37.6	96.4	100	100	90	15.57	54.8	18.27	0	984.57	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1132	2.18	26458	9243	1	100	2.86	1613	117	1335.12	1541.27	1335.12	0.0001	0	100	100	100	90	16.09	59.8	19.93	0	980.06	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3111	2.27	115504	38339	11	69.89	3.01	1024	104	1666.05	2113.76	1666.05	0	0	98	100	96	90	17.16	79.8	26.6	0	969.16	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.66	1402.21	1216.66	0.1461	0	94	100	96	90	31.7	69.8	23.27	0	975.86	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	677	2.17	17211	5999	1	96.97	2.87	1023	104	1222.35	1393.83	1222.35	0.0001	0	100	100	100	90	28.61	19.9	6.63	0	961.88	0	0.014	3	743	388	76	74.17	22895.14
vue	True	1392	2.23	76585	29349	1	100	2.61	1591	116	1658.87	1851.5	1658.87	0.0001	0	99	100	100	90	16.98	59.8	19.93	0	982.69	0	-0.003	11	677	217	57	686.46	10853.47
