framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1799.33	2070.41	1799.33	0.0002	27.6	98.2	100	100	90	18.41	129.5	43.17	0	1006.58	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14236	2.4	239051	74575	3	92.72	3.21	11102	225	2112.71	2613.96	2112.71	0.0001	29.2	95	100	100	90	20.65	134.4	23.23	0	996.3	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1205	2.26	100009	34722	1	99.5	2.88	1594	119	1729.3	1940.95	1729.3	0.1459	0	93	100	99.2	90	19.28	144.5	48.17	0	995.48	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	740	2.21	60102	15752	1	98.82	3.82	1601	118	1587.71	1742.4	1587.71	0.055	1.2	99	96	100	90	19.39	129.5	43.17	0	986.79	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	754	2.18	27622	10088	1	100	2.74	1024	104	1318.65	1624.47	1318.65	0.0001	0	99.8	100	100	90	20.56	144.4	48.13	0	1002.7	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1347	2.25	91158	34628	13	100	2.63	1608	116	1386.12	2122.68	1386.12	1.0046	0	74	96	100	90	18.71	144.4	48.13	0	1008.67	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1332	2.31	158538	50256	1	100	3.15	1023	105	1894.01	2198.41	1894.01	0.0001	0	97.6	100	100	90	20.79	144.1	48.03	0	993.57	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1126	2.18	26458	9243	1	100	2.86	1594	116	1350.26	1566.18	1350.26	0.0001	0	99.6	100	100	90	15.98	144.3	48.1	0	995.8	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3180	2.27	115504	38338	11	69.89	3.01	1028	104	1717.18	2020.18	1717.18	0	0	98	100	96	90	19.85	129.5	43.17	0	976.87	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1398.3	1549.87	1398.3	0.146	0	94	100	96	90	20.29	138.7	46.23	0	993.55	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	675	2.17	17211	5999	1	96.97	2.87	1023	104	1236.61	1486.19	1236.61	0.0001	0	100	100	100	90	19.38	139.5	46.5	0	998.05	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1383	2.23	76585	29349	1	100	2.61	1585	116	1571.67	1887.31	1571.67	0.0001	0	99	100	100	90	20.04	124.5	41.5	0	991.66	0	-0.003	11	677	217	57	686.46	10853.47
