framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1373.64	2015.96	1373.64	0.0003	22.4	99	100	100	90	5.73	64.7	21.57	0	966.49	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14696	2.4	239051	74575	3	92.72	3.21	11676	241	2106.63	2643.34	2106.63	0.0001	33.4	95	100	100	90	7.04	59.8	21.6	0	983.03	0	-0.012	13	868	474	85	604.86	29635.29
jquery	True	1206	2.26	100009	34722	1	99.5	2.88	1599	119	1811.1	1982.85	1811.1	0.1459	0	92	100	99.2	90	6.07	54.8	18.27	0	966.98	0	-0.023	3	481	287	45	87.4	18604.14
lit	True	744	2.21	60102	15752	1	98.82	3.82	1625	118	1519.53	1853.8	1519.53	0.055	0	99	96	100	90	7.04	59.8	19.93	0	958.05	0	-0.011	8	1310	955	84	246.73	46709.68
preact	True	779	2.18	27622	10088	1	100	2.74	1024	104	1366.15	1611.23	1366.15	0.0001	0	99.6	100	100	90	5.2	69.7	23.23	0	961.77	0	-0.015	12	776	461	101	585.8	25344.18
qwik	True	1364	2.25	91158	34628	13	100	2.63	1620	121	1432.44	2122.33	1432.44	0.6056	0	84	96	100	90	7.26	59.8	19.93	0	972.49	0	-0.012	16	754	414	83	862.46	26425.59
react	True	1374	2.31	158538	50256	1	100	3.15	1023	105	1953.28	2258.42	1953.28	0.0002	48	96.2	100	100	90	7.5	29.8	9.93	0	966.8	0	-0.017	13	762	438	90	634.69	24213.69
solid	True	1182	2.18	26458	9243	1	100	2.86	1618	117	1357.73	1540.8	1357.73	0.0001	0	100	100	100	90	6.92	69.8	23.27	0	965.06	0	-0.013	12	786	458	98	581.44	26202.05
svelte	True	3276	2.27	115504	38339	11	69.89	3.01	1028	105	1667.72	2025.19	1667.72	0	0	98.6	100	96	90	6.99	64.8	21.6	0	949.38	0	-0.012	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1214.78	1519.7	1214.78	0.146	0	94	100	96	90	13.13	64.8	21.6	0	957.23	0	0.005	3	560	426	74	71.69	20768.9
vanjs	True	672	2.17	17211	5999	1	96.97	2.87	1023	104	1213.7	1388.86	1213.7	0.0001	0	100	100	100	90	6.26	64.8	21.6	0	945.18	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1380	2.23	76585	29349	1	100	2.61	1620	118	1658.5	1853.14	1658.5	0.0001	0	99	100	100	90	6.13	54.8	18.27	0	965.38	0	-0.014	11	677	217	57	686.46	10853.47
