framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1362.91	1872.16	1362.91	0.0003	19.3	99.2	100	100	90	14.81	0	0	0	977.54	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	14395	2.4	239051	74575	3	92.72	3.21	11138	231	2104.96	2609.84	2104.96	0.0001	32.4	95.2	100	100	90	14.71	5	1.67	0	973.59	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1218	2.26	100009	34722	1	99.5	2.88	1587	118	1810.8	1981.2	1810.8	0.1459	0	92	100	99.2	90	69.08	10	3.33	0	967.67	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	751	2.21	60102	15752	1	98.82	3.82	1595	118	1507.62	1848.43	1507.62	0.055	1	99	96	100	90	16.3	0	0	0	965.21	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	761	2.18	27622	10088	1	100	2.74	1024	105	1363.47	1637.1	1363.47	0.0001	0	99.8	100	100	90	14.33	0	0	0	963.34	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1375	2.25	91158	34628	13	100	2.63	1605	117	1431.24	2122.57	1431.24	0.8053	0	79	96	100	90	14.8	5	1.67	0	966.55	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1341	2.31	158538	50256	1	100	3.15	1023	105	1944.43	2248.04	1944.43	0.0001	41.6	96.4	100	100	90	15.91	0	0	0	966.27	0	-0.007	13	762	438	90	634.69	24213.69
solid	True	1148	2.18	26458	9243	1	100	2.86	1595	116	1334.36	1547.65	1334.36	0.0001	0	100	100	100	90	13.83	0	0	0	956.16	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3154	2.27	115502	38337	11	69.89	3.01	1025	104	1666.61	2085.92	1666.61	0	0	98.2	100	96	90	16.53	0	0	0	952.88	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.97	1525.29	1218.97	0.146	0	94	100	96	90	14.64	5	1.67	0	963.29	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	682	2.17	17211	5999	1	96.97	2.87	1023	104	1210.37	1382.36	1210.37	0.0001	0	100	100	100	90	14.46	5	1.67	0	953.24	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1388	2.23	76585	29349	1	100	2.61	1597	117	1656.16	1847.45	1656.16	0.0001	0	99	100	100	90	14.46	29.9	9.97	0	963.57	0	-0.005	11	677	217	57	686.46	10853.47
