framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1364.76	2002.28	1364.76	0.0003	24.6	99	100	100	90	16.06	20	6.67	0	976.79	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	13945	2.4	239051	74575	3	92.72	3.21	10843	221	2107.15	2608.33	2107.15	0.0001	27.6	95.2	100	100	90	14.48	54.8	18.27	0	972.3	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1183	2.26	100009	34722	1	99.5	2.88	1591	117	1809.79	1979.68	1809.79	0.1459	0	92	100	99.2	90	16.26	64.7	21.57	0	964.8	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	741	2.21	60102	15752	1	98.82	3.82	1586	117	1507.69	1846.14	1507.69	0.055	1.6	99	96	100	90	15.16	54.8	18.27	0	962.55	0	0	8	1310	955	84	246.73	46709.68
preact	True	753	2.18	27622	10088	1	100	2.74	1023	104	1361.54	1634.52	1361.54	0.0001	0	99.8	100	100	90	15.07	64.8	21.6	0	960.95	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1337	2.25	91158	34628	13	100	2.63	1594	116	1431.71	2122.86	1431.71	0.9875	0	74	96	100	90	14.32	35	11.67	0	958.9	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1313	2.31	158538	50256	1	100	3.15	1022	105	1937.43	2241.25	1937.43	0.0001	47.4	96.2	100	100	90	15.02	10	3.33	0	963.43	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1113	2.18	26458	9243	1	100	2.86	1583	117	1330.83	1537.65	1330.83	0.0001	0	100	100	100	90	14.66	69.8	23.27	0	961.56	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3120	2.27	115502	38340	11	69.89	3.01	1029	104	1664.49	2083.87	1664.49	0	0	98.2	100	96	90	15.12	19.9	6.63	0	945.02	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.9	1525.06	1219.9	0.146	0	94	100	96	90	15.91	54.8	18.27	0	961.77	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	657	2.17	17211	5999	1	96.97	2.87	1023	104	1213.18	1386.37	1213.18	0.0001	0	100	100	100	90	15.02	54.8	18.27	0	953.42	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1359	2.23	76585	29349	1	100	2.61	1573	117	1657.95	1851.12	1657.95	0.0001	0	99	100	100	90	15.2	59.7	19.9	0	961.5	0	-0.003	11	677	217	57	686.46	10853.47
