framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1698.34	2072.31	1698.34	0.0002	27.4	98.4	100	100	90	16.94	64.8	21.6	0	1001.29	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14731	2.4	239051	74575	3	92.72	3.21	11227	231	2149.12	2536.08	2149.12	0.0001	34.2	95	100	100	90	20.38	54.8	9.97	0	1005.2	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1230	2.26	100009	34722	1	99.5	2.88	1607	117	1737.45	1941.97	1737.45	0.1459	0.3	93	100	99.2	90	16.52	44.8	14.93	0	993.64	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	757	2.21	60102	15752	1	98.82	3.82	1598	117	1575.14	1743.22	1575.14	0.055	1.6	99	96	100	90	24.12	54.8	13.28	0	993.55	0	0.004	8	1310	955	84	246.73	46709.68
preact	True	781	2.18	27622	10088	1	100	2.74	1073	104	1283.26	1595.69	1283.26	0.0001	0	100	100	100	90	19.27	69.7	23.23	0	1003.72	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1403	2.25	91158	34628	13	100	2.63	1614	117	1435.02	2206.1	1435.02	0.8165	0	78.4	96	100	90	20.17	69.6	29.87	0	1007.94	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1393	2.31	158538	50256	1	100	3.15	1023	106	1857.67	2162.71	1857.67	0.0002	0	98	100	100	90	17.52	59.8	10.8	0	996.12	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1142	2.18	26458	9243	1	100	2.86	1613	118	1287.5	1592.24	1287.5	0.0001	0	100	100	100	90	20.68	54.8	18.27	0	987.96	0	-0.001	12	786	458	98	581.44	26202.05
svelte	True	3227	2.27	115504	38341	11	69.89	3.01	1025	105	1717.81	2032.02	1717.81	0	0	98	100	96	90	18.8	74.4	24.8	0	971.58	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1396.9	1554.14	1396.9	0.146	0	94	100	96	90	14.86	29.8	9.93	0	990.54	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	698	2.17	17211	5999	1	96.97	2.87	1024	104	1256.64	1552.48	1256.64	0.0001	0	100	100	100	90	20.15	74.6	24.87	0	981.88	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1436	2.23	76585	29349	1	100	2.61	1636	117	1602.07	1893.41	1602.07	0.0001	0.4	99	100	100	90	16.28	49.8	23.23	0	1001.11	0	-0.003	11	677	217	57	686.46	10853.47
