framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1460.06	2008.93	1460.06	0.0003	28.8	98.8	100	100	90	13.29	129.4	43.13	0	978.6	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	13948	2.4	239051	74575	3	92.72	3.21	10990	228	2105.91	2608.46	2105.91	0.0001	29.6	95.2	100	100	90	14.89	119.5	39.83	0	976.73	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1191	2.26	100009	34722	1	99.5	2.88	1601	117	1810.94	1982.21	1810.94	0.1459	0	92	100	99.2	90	15.02	129.5	43.17	0	971.84	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	733	2.21	60102	15752	1	98.82	3.82	1591	118	1517.38	1851.36	1517.38	0.055	0.8	99	96	100	90	14.8	99.6	33.2	0	969.86	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	747	2.18	27622	10088	1	100	2.74	1023	104	1357.98	1661.98	1357.98	0.0001	0	100	100	100	90	15.26	129.4	43.13	0	967.16	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1309	2.25	91158	34628	13	100	2.63	1598	117	1431.1	2121.43	1431.1	1.0075	0	74	96	100	90	15.94	94.4	31.47	0	989.03	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1338	2.31	158538	50256	1	100	3.15	1023	105	1944.94	2265.02	1944.94	0.0001	80.4	95	100	100	90	14.11	119.5	39.83	0	970.89	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1111	2.18	26458	9243	1	100	2.86	1604	117	1356.48	1538.52	1356.48	0.0001	0	100	100	100	90	13.57	104.6	34.87	0	963.57	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3102	2.27	115504	38339	11	69.89	3.01	1023	104	1665.95	2114.43	1665.95	0	1.3	98	100	96	90	14.16	64.8	21.6	0	964.27	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1214.72	1519.63	1214.72	0.146	0	94	100	96	90	15.54	94.6	31.53	0	969.48	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1023	104	1218.13	1386.29	1218.13	0.0001	0	100	100	100	90	15.11	59.8	19.93	0	959.45	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1373	2.23	76585	29349	1	100	2.61	1593	117	1655.59	1847.58	1655.59	0.0001	0	99	100	100	90	17.46	64.7	21.57	0	967.89	0	-0.002	11	677	217	57	686.46	10853.47
