framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.18	1763.47	1366.18	0.0002	13.8	99.4	100	100	90	13.91	59.8	19.93	0	970.11	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	13837	2.4	239051	74575	3	92.72	3.21	11023	231	2106.15	2521.82	2106.15	0.0001	32.7	95.8	100	100	90	14.48	54.8	18.27	0	976.32	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1215	2.26	100009	34722	1	99.5	2.88	1615	118	1811.9	1883.69	1811.9	0.1459	0	92.6	100	99.2	90	16.12	44.9	14.97	0	976.82	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	742	2.21	60102	15752	1	98.82	3.82	1587	117	1518.54	1851.71	1518.54	0.055	0	99	96	100	90	28.87	54.8	18.27	0	958.4	0	0.013	8	1310	955	84	246.73	46709.68
preact	True	746	2.18	27622	10088	1	100	2.74	1024	104	1363.02	1666.62	1363.02	0.0001	0	99.8	100	100	90	16.58	49.8	16.6	0	964.95	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1337	2.25	91158	34628	13	100	2.63	1600	117	1431.05	2121.31	1431.05	0.2112	0	93.8	96	100	90	13.67	54.8	18.27	0	975.13	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1288	2.31	158538	50256	1	100	3.15	1023	105	1942.57	2217.65	1942.57	0.0001	29.2	97	100	100	90	15.89	69.8	23.27	0	975.29	0	-0.007	13	762	438	90	634.69	24213.69
solid	True	1111	2.18	26458	9243	1	100	2.86	1579	117	1363.78	1540.67	1363.78	0.0001	0	100	100	100	90	13.59	64.8	21.6	0	966.29	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	3057	2.27	115502	38337	11	69.89	3.01	1024	104	1666.86	2025.34	1666.86	0	0	98.6	100	96	90	25.09	54.8	18.27	0	954.55	0	0.013	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.96	1406.62	1219.96	0.1461	0	94	100	96	90	30.12	69.8	23.27	0	965.04	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	666	2.17	17211	5999	1	96.97	2.87	1023	104	1214.48	1387.82	1214.48	0.0001	0	100	100	100	90	22.62	54.8	18.27	0	951.28	0	0.01	3	743	388	76	74.17	22895.14
vue	True	1342	2.23	76585	29349	1	100	2.61	1580	117	1664.28	1847.72	1664.28	0.0001	0	99	100	100	90	13.36	64.8	21.6	0	971.64	0	-0.006	11	677	217	57	686.46	10853.47
