framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1374.89	1905.34	1374.89	0.0003	23	99.2	100	100	90	15.82	29.9	9.97	0	994.48	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	14596	2.4	239051	74575	3	92.72	3.21	11031	227	2107.4	2521.7	2107.4	0.0001	30.6	95.6	100	100	90	17.63	54.9	18.3	0	1005.94	0	-0.001	13	868	474	85	604.86	29635.29
jquery	True	1226	2.26	100009	34722	1	99.5	2.88	1579	119	1813.09	1926.97	1813.09	0.1459	0	92.4	100	99.2	90	17.41	39.8	13.27	0	994.21	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	750	2.21	60102	15752	1	98.82	3.82	1617	117	1511.94	1856.11	1511.94	0.055	0	99	96	100	90	30.79	34.9	19.97	0	983.88	0	0.014	8	1310	955	84	246.73	46709.68
preact	True	783	2.18	27622	10088	1	100	2.74	1025	105	1366.07	1671.3	1366.07	0.0001	0	99.8	100	100	90	17.53	39.8	13.27	0	995.93	0	-0.002	12	776	461	101	585.8	25344.18
qwik	True	1405	2.25	91158	34628	13	100	2.63	1607	116	1432.28	2125.38	1432.28	1.0091	0	74	96	100	90	15.69	39.8	13.27	0	999.46	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1326	2.31	158538	50256	1	100	3.15	1023	105	1943.42	2247.63	1943.42	0.0001	70.4	95.4	100	100	90	16.32	19.9	6.63	0	996.17	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1167	2.18	26458	9243	1	100	2.86	1621	117	1367.06	1547.19	1367.06	0.0001	0	99.6	100	100	90	15.36	29.8	9.93	0	988.32	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3253	2.27	115502	38339	11	69.89	3.01	1024	104	1667.72	2056.18	1667.72	0	0	98.4	100	96	90	15.69	44.8	14.93	0	977.68	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.76	1465.02	1218.76	0.146	0	94	100	96	90	15.73	29.9	9.97	0	985.95	0	-0.003	3	560	426	74	71.69	20768.9
vanjs	True	676	2.17	17211	5999	1	96.97	2.87	1023	104	1226.32	1423.49	1226.32	0.0001	0	100	100	100	90	27.05	39.8	13.27	0	974.68	0	0.013	3	743	388	76	74.17	22895.14
vue	True	1416	2.23	76585	29349	1	100	2.61	1605	116	1662.51	1858.77	1662.51	0.0001	0	99	100	100	90	15.75	34.8	11.6	0	990.3	0	-0.003	11	677	217	57	686.46	10853.47
