framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1568.55	1893.9	1568.55	0.0003	25.6	98.8	100	100	90	23.2	109.6	36.53	0	996.14	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14804	2.4	239051	74575	3	92.72	3.21	11383	233	2107.87	2616	2107.87	0.0001	34.4	95.2	100	100	90	19.93	114.3	38.1	0	991.05	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1241	2.26	100009	34722	1	99.5	2.88	1635	119	1811.45	2000.57	1811.45	0.1459	0	92	100	99.2	90	19.39	119.3	39.77	0	979.25	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	790	2.21	60102	15752	1	98.82	3.82	1614	118	1519.98	1856.67	1519.98	0.055	3	99	96	100	90	19.5	119.5	39.83	0	969.7	0	0	8	1310	955	84	246.73	46709.68
preact	True	785	2.18	27622	10088	1	100	2.74	1024	104	1356.83	1660.25	1356.83	0.0001	0	100	100	100	90	19.38	134.3	44.77	0	966.78	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1387	2.25	91158	34628	13	100	2.63	1634	118	1418.4	2128.6	1418.4	0.8073	0	79	96	100	90	21.39	124.4	41.47	0	973.09	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1429	2.31	158538	50256	1	100	3.15	1024	105	1943.45	2247.77	1943.45	0.0002	152.6	93.4	100	100	90	20.11	94.4	31.47	0	970.19	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1156	2.18	26458	9243	1	100	2.86	1615	118	1330.04	1547.07	1330.04	0.0001	0.2	100	100	100	90	20.82	124.3	41.43	0	970.69	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3208	2.27	115502	38340	11	69.89	3.01	1024	104	1665.13	2095.99	1665.13	0	0	98.2	100	96	90	21.32	104.4	34.8	0	958.08	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1279.7	1526.27	1279.7	0.146	0	94	100	96	90	19.62	129.6	22.43	0	981.89	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	703	2.17	17211	5999	1	96.97	2.87	1024	104	1212.22	1396.72	1212.22	0.0001	0	100	100	100	90	21.61	114.5	38.17	0	971.81	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1434	2.23	76585	29349	1	100	2.61	1638	119	1658.28	1855.42	1658.28	0.0001	0	99	100	100	90	20.5	79.6	26.53	0	984.21	0	-0.003	11	677	217	57	686.46	10853.47
