framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1467.2	2015.22	1467.2	0.0003	26	98.8	100	100	90	16.87	44.9	14.97	0	977.02	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	13942	2.4	239051	74575	3	92.72	3.21	11047	230	2108.82	2643.62	2108.82	0.0001	30.4	94.8	100	100	90	16.09	49.8	16.6	0	974.85	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1174	2.26	100009	34722	1	99.5	2.88	1606	118	1808.33	1978.29	1808.33	0.1459	0	92	100	99.2	90	18.72	84.7	28.23	0	968.06	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	733	2.21	60102	15752	1	98.82	3.82	1584	118	1510.68	1852.62	1510.68	0.055	0.8	99	96	100	90	17.13	54.8	18.27	0	978.15	0	-0.003	8	1310	955	84	246.73	46709.68
preact	True	747	2.18	27622	10088	1	100	2.74	1023	104	1364.61	1668.62	1364.61	0.0001	0	99.8	100	100	90	17.46	49.9	16.63	0	966.64	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1328	2.25	91158	34628	13	100	2.63	1584	117	1430.85	2120.86	1430.85	0.6055	0	84	96	100	90	18.53	44.8	14.93	0	973.49	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1315	2.31	158538	50256	1	100	3.15	1022	105	1943.5	2257.25	1943.5	0.0002	47.8	96.2	100	100	90	17.42	79.6	26.53	0	967.38	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1111	2.18	26458	9243	1	100	2.86	1586	117	1356.46	1539.29	1356.46	0.0001	0	100	100	100	90	16.46	64.8	21.6	0	968.96	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3131	2.27	115504	38338	11	69.89	3.01	1030	104	1666.96	2116.5	1666.96	0	0	98	100	96	90	17.11	44.9	14.97	0	951	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.17	1520.22	1215.17	0.146	0	94	100	96	90	18.75	79.6	26.53	0	966.43	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	658	2.17	17211	5999	1	96.97	2.87	1024	104	1209.46	1389.99	1209.46	0.0001	0	100	100	100	90	17.19	49.8	16.6	0	957.46	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1366	2.23	76585	29349	1	100	2.61	1586	116	1656.97	1849.05	1656.97	0.0001	0	99	100	100	90	15.55	29.9	9.97	0	964.19	0	-0.004	11	677	217	57	686.46	10853.47
