framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1461.54	1873.1	1461.54	0.0003	21.4	99	100	100	90	6.41	34.8	11.6	0	964.64	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	13765	2.4	239051	74575	3	92.72	3.21	10732	228	2106.82	2636.83	2106.82	0.0001	26.6	95	100	100	90	6.53	59.8	19.93	0	978.55	0	-0.012	13	868	474	85	604.86	29635.29
jquery	True	1163	2.26	100009	34722	1	99.5	2.88	1585	118	1814.57	1986.66	1814.57	0.1459	0	92	100	99.2	90	6.64	29.9	9.97	0	965.48	0	-0.022	3	481	287	45	87.4	18604.14
lit	True	718	2.21	60102	15752	1	98.82	3.82	1572	117	1509.07	1847.6	1509.07	0.055	0	99	96	100	90	9.88	59.8	19.93	0	954.11	0	0.003	8	1310	955	84	246.73	46709.68
preact	True	734	2.18	27622	10088	1	100	2.74	1023	104	1364.7	1669.14	1364.7	0.0001	0	99.8	100	100	90	5.52	54.8	18.27	0	964.57	0	-0.015	12	776	461	101	585.8	25344.18
qwik	True	1326	2.25	91158	34628	13	100	2.63	1584	117	1431.58	2122.75	1431.58	0.6353	0	83.8	96	100	90	6.73	29.9	9.97	0	973.29	0	-0.014	16	754	414	83	862.46	26425.59
react	True	1295	2.31	158538	50256	1	100	3.15	1022	105	1953.34	2257.71	1953.34	0.0001	134.2	93.6	100	100	90	7.29	34.9	11.63	0	969	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	1109	2.18	26458	9243	1	100	2.86	1586	116	1371.98	1536.87	1371.98	0.0001	0	100	100	100	90	5.45	34.8	11.6	0	965.34	0	-0.015	12	786	458	98	581.44	26202.05
svelte	True	3047	2.27	115504	38339	11	69.89	3.01	1023	104	1664.6	2055.25	1664.6	0	2.4	98.4	100	96	90	6.8	39.8	13.27	0	954.22	0	-0.012	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.75	1521	1215.75	0.1461	0	94	100	96	90	11.12	29.9	9.97	0	956.67	0	0.004	3	560	426	74	71.69	20768.9
vanjs	True	640	2.17	17211	5999	1	96.97	2.87	1022	104	1221.68	1391.42	1221.68	0.0001	0	100	100	100	90	7.2	39.8	13.27	0	949.58	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1345	2.23	76585	29349	1	100	2.61	1584	116	1658.67	1849.81	1658.67	0.0001	0	99	100	100	90	6.39	49.8	16.6	0	966.41	0	-0.014	11	677	217	57	686.46	10853.47
