framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1564.71	1885.44	1564.71	0.0003	22.3	98.8	100	100	90	13.14	49.7	16.57	0	972.36	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	14276	2.4	239051	74575	3	92.72	3.21	11103	228	2104.22	2606.33	2104.22	0.0001	30	95.2	100	100	90	12.81	24.9	8.3	0	972.53	0	-0.006	13	868	474	85	604.86	29635.29
jquery	True	1209	2.26	100009	34722	1	99.5	2.88	1595	118	1810.17	1980.65	1810.17	0.1459	0	92	100	99.2	90	13.44	49.8	16.6	0	965.21	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	749	2.21	60102	15752	1	98.82	3.82	1592	117	1509.63	1851.05	1509.63	0.055	0.8	99	96	100	90	13.68	10	3.33	0	961.15	0	-0.002	8	1310	955	84	246.73	46709.68
preact	True	763	2.18	27622	10088	1	100	2.74	1024	104	1356.44	1629.67	1356.44	0.0001	0	100	100	100	90	13.8	34.9	11.63	0	961.56	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1353	2.25	91158	34628	13	100	2.63	1607	117	1431.4	2123.14	1431.4	0.6055	0	84	96	100	90	13.46	14.9	4.97	0	968.32	0	-0.01	16	754	414	83	862.46	26425.59
react	True	1346	2.31	158538	50256	1	100	3.15	1023	105	1952.25	2255.88	1952.25	0.0001	47.4	96.2	100	100	90	13.45	5	1.67	0	965.89	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1127	2.18	26458	9243	1	100	2.86	1611	116	1301.97	1538.25	1301.97	0.0001	0	100	100	100	90	15.05	29.9	9.97	0	964.84	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3171	2.27	115504	38342	11	69.89	3.01	1028	104	1667.24	2054.77	1667.24	0	0	98.4	100	96	90	13.14	14.9	4.97	0	949.32	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.07	1520.09	1215.07	0.1461	0	94	100	96	90	13.5	20	6.67	0	962.84	0	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1024	104	1224.76	1388.84	1224.76	0.0001	0	100	100	100	90	13.46	39.9	13.3	0	954.44	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1393	2.23	76585	29349	1	100	2.61	1606	117	1656.4	1847.99	1656.4	0.0001	0	99	100	100	90	13.78	10	3.33	0	959.95	0	-0.006	11	677	217	57	686.46	10853.47
