framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1365.11	2002.37	1365.11	0.0003	24	99	100	100	90	17.87	44.8	14.93	0	987.34	0	0	3	444	299	68	83.56	13776.09
angular	True	13857	2.4	239051	74575	3	92.72	3.21	10786	218	2106.1	2490.55	2106.1	0.0001	31.4	96	100	100	90	17.8	54.8	9.97	0	997.19	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1158	2.26	100009	34722	1	99.5	2.88	1601	118	1816.49	1954.62	1816.49	0.1459	0	92.2	100	99.2	90	15.26	54.8	18.27	0	986.64	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	731	2.21	60102	15752	1	98.82	3.82	1575	117	1511.23	1850.84	1511.23	0.055	0	99	96	100	90	15.23	59.8	19.93	0	969.99	0	-0.003	8	1310	955	84	246.73	46709.68
preact	True	751	2.18	27622	10088	1	100	2.74	1024	104	1357.68	1631.52	1357.68	0.0001	0	100	100	100	90	15.45	79.8	26.6	0	982.45	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1299	2.25	91158	34628	13	100	2.63	1595	116	1431.22	2122.72	1431.22	0.6148	0	83.8	96	100	90	15.71	59.8	19.93	0	989.95	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1309	2.31	158538	50256	1	100	3.15	1023	104	1946.19	2250.28	1946.19	0.0002	41.6	96.4	100	100	90	17.45	54.8	18.27	0	988.73	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1112	2.18	26458	9243	1	100	2.86	1566	116	1357.8	1541.29	1357.8	0.0001	0	100	100	100	90	16.96	64.8	21.6	0	984.71	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3040	2.27	115504	38340	11	69.89	3.01	1027	104	1668.24	2086.64	1668.24	0	0	98.2	100	96	90	15.98	69.7	23.23	0	966.47	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.31	1403.07	1217.31	0.1461	0	94	100	96	90	28.49	54.8	18.27	0	974.71	0	0.014	3	560	426	74	71.69	20768.9
vanjs	True	643	2.17	17211	5999	1	96.97	2.87	1023	104	1215.83	1390.55	1215.83	0.0001	0	100	100	100	90	28.21	54.8	18.27	0	966.36	0	0.013	3	743	388	76	74.17	22895.14
vue	True	1339	2.23	76585	29349	1	100	2.61	1584	117	1627.68	1817.52	1627.68	0.0001	0	99	100	100	90	15.55	20	6.67	0	981.97	0	-0.003	11	677	217	57	686.46	10853.47
