framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1379.64	1899.47	1379.64	0.0003	21.8	99.2	100	100	90	16.19	64.8	21.6	0	974.61	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	13692	2.4	239051	74575	3	92.72	3.21	10827	223	2105.11	2515.06	2105.11	0.0001	27.6	95.8	100	100	90	15.88	49.8	16.6	0	979.75	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1183	2.26	100009	34722	1	99.5	2.88	1585	118	1811.73	1915.72	1811.73	0.1459	0	92.4	100	99.2	90	13.07	74.8	24.93	0	972.46	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	734	2.21	60102	15752	1	98.82	3.82	1578	117	1512.02	1854.64	1512.02	0.055	0	99	96	100	90	22.7	44.7	14.9	0	956.34	0	0.01	8	1310	955	84	246.73	46709.68
preact	True	738	2.18	27622	10088	1	100	2.74	1023	104	1358.64	1662.96	1358.64	0.0001	0	100	100	100	90	13.42	69.8	23.27	0	965.85	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1294	2.25	91158	34628	13	100	2.63	1586	116	1386.07	2121.36	1386.07	0.413	0	88.8	96	100	90	15.13	59.8	19.93	0	974.36	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1288	2.31	158538	50256	1	100	3.15	1023	105	1944.84	2249.36	1944.84	0.0002	44.6	96.4	100	100	90	13.34	39.8	13.27	0	975.82	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1097	2.18	26458	9243	1	100	2.86	1589	115	1314.07	1551.41	1314.07	0.0001	0	99.8	100	100	90	16.67	39.8	13.27	0	971.32	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3078	2.27	115502	38338	11	69.89	3.01	1029	104	1665.3	2114.14	1665.3	0	0.4	98	100	96	90	25.36	69.8	23.27	0	953.55	0	0.013	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.84	1463.79	1217.84	0.1461	0	94	100	96	90	24.41	69.8	24.93	0	960.86	0	0.012	3	560	426	74	71.69	20768.9
vanjs	True	650	2.17	17211	5999	1	96.97	2.87	1023	104	1221.38	1391.77	1221.38	0.0001	0	100	100	100	90	28.01	59.8	19.93	0	947.97	0	0.013	3	743	388	76	74.17	22895.14
vue	True	1358	2.23	76585	29349	1	100	2.61	1572	116	1659.34	1852.02	1659.34	0.0001	0	99	100	100	90	14.09	74.8	24.93	0	967.07	0	-0.005	11	677	217	57	686.46	10853.47
