framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1612.83	2094.16	1612.83	0.0002	24.8	98.4	100	100	90	56.14	79.7	26.57	0	996.64	0	0.04	3	444	299	68	83.56	13776.09
angular	True	14135	2.4	239051	74575	3	92.72	3.21	11027	227	2139.2	2522.1	2139.2	0.0001	27.2	95.2	100	100	90	14.41	0	0	0	969.2	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1215	2.26	100009	34722	1	99.5	2.88	1605	119	1716.38	1790.96	1716.38	0.1459	0	93	100	99.2	90	15.99	0	0	0	964.23	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	773	2.21	60102	15752	1	98.82	3.82	1587	117	1579.57	1734.15	1579.57	0.055	0.2	99	96	100	90	47.55	54.8	18.27	0	976.8	0	0.029	8	1310	955	84	246.73	46709.68
preact	True	763	2.18	27622	10088	1	100	2.74	1023	104	1291.42	1594.53	1291.42	0.0001	0	100	100	100	90	14.43	0	0	0	957.48	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1361	2.25	91158	34628	13	100	2.63	1600	117	1416.39	2123.91	1416.39	0.8074	2.57	79	96	100	90	14.86	0	0	0	967.29	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1331	2.31	158538	50256	1	100	3.15	1028	105	1883.38	2188.76	1883.38	0.0002	120.6	94.6	100	100	90	16.14	0	0	0	957.52	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1166	2.18	26458	9243	1	100	2.86	1595	118	1324.34	1509.41	1324.34	0.0001	0	100	100	100	90	15.11	0	0	0	956.38	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3188	2.27	115502	38340	11	69.89	3.01	1030	104	1700.31	2037.42	1700.31	0	0.2	98	100	96	90	16.19	0	0	0	942.54	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1390.48	1526.64	1390.48	0.1461	0	94	100	96	90	50.98	54.8	18.27	0	988.61	0	0.052	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1023	104	1242.54	1514.66	1242.54	0.0001	0	100	100	100	90	41.15	29.9	9.97	0	966.54	0	0.04	3	743	388	76	74.17	22895.14
vue	True	1402	2.23	76585	29349	1	100	2.61	1613	118	1570.39	1853.99	1570.39	0.0001	0	99	100	100	90	16.88	0	0	0	958.14	0	-0.002	11	677	217	57	686.46	10853.47
