framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1461.23	1880.23	1461.23	0.0003	15.8	99	100	100	90	14.19	20	6.67	0	977.99	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	13109	2.4	239051	74575	3	92.72	3.21	10310	226	2104.07	2571.31	2104.07	0.0001	25.2	95.4	100	100	90	13.48	5	1.67	0	978.12	0	-0.006	13	868	474	85	604.86	29635.29
jquery	True	1121	2.26	100009	34722	1	99.5	2.88	1571	117	1814.68	1986.53	1814.68	0.1459	0	92	100	99.2	90	12.94	49.9	16.63	0	966.59	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	673	2.21	60102	15752	1	98.82	3.82	1577	115	1510.7	1852.25	1510.7	0.055	0	99	96	100	90	14.64	0	0	0	969.82	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	673	2.18	27622	10088	1	100	2.74	1022	104	1358.09	1662.14	1358.09	0.0001	0	100	100	100	90	12.89	10	3.33	0	960.27	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1246	2.25	91158	34628	13	100	2.63	1579	115	1400.92	2121.81	1400.92	0.8091	0	79	96	100	90	13.14	0	0	0	965.09	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1227	2.31	158538	50256	1	100	3.15	1021	105	1945.58	2249.27	1945.58	0.0002	65.6	95.6	100	100	90	13.16	0	0	0	964.99	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1020	2.18	26458	9243	1	100	2.86	1575	115	1368.65	1540.07	1368.65	0.0001	0	100	100	100	90	12.93	0	0	0	964.63	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2868	2.27	115504	38340	11	69.89	3.01	1028	104	1663.25	2082.76	1663.25	0	5.2	98.2	100	96	90	12.95	10	3.33	0	951.31	0	0.012	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.46	1520.61	1215.46	0.146	0	94	100	96	90	13.52	15	5	0	962.26	0	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	595	2.17	17211	5999	1	96.97	2.87	1022	104	1205.1	1380.65	1205.1	0.0001	0	100	100	100	90	14.56	10	3.33	0	955.29	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1252	2.23	76585	29349	1	100	2.61	1569	115	1625.98	1846.76	1625.98	0.0001	0	99	100	100	90	15.75	5	1.67	0	965.23	0	-0.004	11	677	217	57	686.46	10853.47
