framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1369.5	1895.79	1369.5	0.0003	24.5	99.2	100	100	90	15.09	74.8	24.93	0	994.99	0	-0.013	3	444	299	68	83.56	13776.09
angular	True	14040	2.4	239051	74575	3	92.72	3.21	11124	229	2107.51	2646.06	2107.51	0.0001	34.8	95	100	100	90	18.65	59.6	19.87	0	988.14	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1289	2.26	100009	34722	1	99.5	2.88	1600	118	1809.96	1989.33	1809.96	0.1459	0	92	100	99.2	90	21.97	79.6	26.53	0	992.88	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	822	2.21	60102	15752	1	98.82	3.82	1591	118	1520.17	1855.85	1520.17	0.055	2.2	99	96	100	90	17.37	20	6.67	0	971.68	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	776	2.18	27622	10088	1	100	2.74	1024	104	1358.28	1662.41	1358.28	0.0001	0	100	100	100	90	16.38	39.8	13.27	0	971.17	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1361	2.25	91158	34628	13	100	2.63	1609	118	1431.63	2124.27	1431.63	0.6039	0	84	96	100	90	15.36	69.7	23.23	0	989.8	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1367	2.31	158538	50256	1	100	3.15	1023	105	1958.16	2262.24	1958.16	0.0002	24	96.8	100	100	90	18.87	69.7	23.23	0	981.62	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1133	2.18	26458	9243	1	100	2.86	1588	117	1340.5	1544.45	1340.5	0.0001	0	100	100	100	90	22.19	104.5	34.83	0	985.34	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3180	2.27	115502	38339	11	69.89	3.01	1025	104	1670.06	2118.28	1670.06	0	0	98	100	96	90	23	89.4	29.8	0	971.39	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.88	1522.51	1216.88	0.146	0	94	100	96	90	15.45	44.8	14.93	0	972.58	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	668	2.17	17211	5999	1	96.97	2.87	1023	104	1217.45	1395.18	1217.45	0.0001	0	100	100	100	90	21.77	84.6	28.2	0	966.42	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1533	2.23	76585	29349	1	100	2.61	1593	117	1658.18	1853.67	1658.18	0.0001	0	99	100	100	90	22.67	59.7	19.9	0	988.89	0	-0.001	11	677	217	57	686.46	10853.47
