framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1483.12	1896.97	1483.12	0.0003	22.5	99	100	100	90	14.28	5	1.67	0	971.86	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14133	2.4	239051	74575	3	92.72	3.21	11075	235	2106.6	2607.9	2106.6	0.0001	28	95.2	100	100	90	14.13	19.9	6.63	0	975.78	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1215	2.26	100009	34722	1	99.5	2.88	1605	118	1809.27	1979.5	1809.27	0.1459	0	92	100	99.2	90	16.36	10	3.33	0	966.73	0	-0.008	3	481	287	45	87.4	18604.14
lit	True	743	2.21	60102	15752	1	98.82	3.82	1588	117	1508.04	1848.46	1508.04	0.055	0.4	99	96	100	90	14.68	29.9	9.97	0	963.13	0	0	8	1310	955	84	246.73	46709.68
preact	True	737	2.18	27622	10088	1	100	2.74	1023	104	1364.52	1668.88	1364.52	0.0001	0	99.8	100	100	90	15.86	10	3.33	0	963.09	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1334	2.25	91158	34628	13	100	2.63	1586	116	1386.42	2123.18	1386.42	1.0092	0	74	96	100	90	15.56	19.9	6.63	0	970.45	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1335	2.31	158538	50256	1	100	3.15	1022	105	1955.64	2258.47	2089.15	0.0001	216.5	92	100	100	90	16.65	15	5	0	967.68	0	-0.015	13	762	438	90	634.69	24213.69
solid	True	1131	2.18	26458	9243	1	100	2.86	1593	117	1303.04	1538.95	1303.04	0.0001	0	100	100	100	90	16.25	44.8	14.93	0	959.84	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3120	2.27	115504	38339	11	69.89	3.01	1030	104	1666.13	2087.89	1666.13	0	1.8	98.2	100	96	90	16.46	44.9	14.97	0	949.12	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1220.76	1527.69	1220.76	0.146	0	94	100	96	90	14.66	10	3.33	0	966.83	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	659	2.17	17211	5999	1	96.97	2.87	1023	104	1207.45	1386.38	1207.45	0.0001	0	100	100	100	90	15.28	24.9	8.3	0	956.48	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1365	2.23	76585	29349	1	100	2.61	1600	118	1657.14	1848.12	1657.14	0.0001	0	99	100	100	90	14.59	19.9	6.63	0	965.32	0	-0.004	11	677	217	57	686.46	10853.47
