framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1466.07	1887.95	1466.07	0.0003	23.2	99	100	100	90	15.16	79.7	26.57	0	970.78	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	14075	2.4	239051	74575	3	92.72	3.21	10971	224	2104.68	2483.22	2104.68	0.0001	26.2	96	100	100	90	13.58	29.9	5.82	0	979.27	0	-0.006	13	868	474	85	604.86	29635.29
jquery	True	1173	2.26	100009	34722	1	99.5	2.88	1600	117	1811.61	1950.8	1811.61	0.1459	0	92.2	100	99.2	90	16.16	79.7	26.57	0	974.59	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	756	2.21	60102	15752	1	98.82	3.82	1613	118	1508.35	1846.93	1508.35	0.055	0	99	96	100	90	26.56	25	8.33	0	961.73	0	0.012	8	1310	955	84	246.73	46709.68
preact	True	757	2.18	27622	10088	1	100	2.74	1023	104	1363.54	1667.51	1363.54	0.0001	0	99.8	100	100	90	14.09	69.6	23.2	0	969.12	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1326	2.25	91158	34628	13	100	2.63	1598	117	1431.35	2123.01	1431.35	0.8073	0	79	96	100	90	14.39	20	6.67	0	975.52	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1333	2.31	158538	50256	1	100	3.15	1023	105	1941.77	2184.85	1941.77	0.0001	34.4	96.8	100	100	90	17.01	34.9	11.63	0	976.18	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	1115	2.18	26458	9243	1	100	2.86	1586	117	1362.23	1538.45	1362.23	0.0001	0	100	100	100	90	13.96	34.8	11.6	0	967.54	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3119	2.27	115502	38339	11	69.89	3.01	1024	104	1664.14	2112.92	1664.14	0	0	98	100	96	90	29.87	29.8	9.93	0	957.89	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1214.23	1488.98	1214.23	0.1461	0	94	100	96	90	13.84	34.9	11.63	0	964.43	0	-0.005	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1023	104	1220.25	1389.77	1220.25	0.0001	0	100	100	100	90	27.67	25	8.33	0	954.11	0	0.013	3	743	388	76	74.17	22895.14
vue	True	1376	2.23	76585	29349	1	100	2.61	1589	116	1628.22	1819.53	1628.22	0.0001	0	99	100	100	90	13.58	29.9	9.97	0	968.8	0	-0.005	11	677	217	57	686.46	10853.47
