framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1771.67	2029.6	1771.67	0.0002	31.6	98.2	100	100	90	20.18	139.3	46.43	0	1015.78	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14447	2.4	239051	74575	3	92.72	3.21	11326	230	2107.71	2585.96	2107.71	0.0001	34.6	95.2	100	100	90	19.52	139.3	46.43	0	1012.14	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1254	2.26	100009	34722	1	99.5	2.88	1592	119	1839.59	2025.58	1839.59	0.1459	0	92	100	99.2	90	20.77	129.5	43.17	0	1009.68	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	753	2.21	60102	15752	1	98.82	3.82	1623	117	1558.4	1828.26	1558.4	0.055	2	99	96	100	90	18.96	129.4	43.13	0	1007.55	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	777	2.18	27622	10088	1	100	2.74	1024	104	1363.1	1673.35	1363.1	0.0001	0	99.6	100	100	90	18.77	144.2	24.87	0	1005.15	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1396	2.25	91158	34628	13	100	2.63	1631	116	1432.96	2128.58	1432.96	1.034	0	74	96	100	90	18.38	134.5	44.83	0	1001.96	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1377	2.31	158538	50256	1	100	3.15	1023	105	1959.41	2264.11	1959.41	0.0002	0	97	100	100	90	18.73	114.4	38.13	0	1011.28	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1140	2.18	26458	9243	1	100	2.86	1612	117	1395.75	1551.92	1395.75	0.0001	0	99	100	100	90	19.87	119.5	39.83	0	1001.46	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3249	2.27	115504	38341	11	69.89	3.01	1025	105	1671.74	2119.8	1671.74	0	0	98	100	96	90	20.44	129.5	43.17	0	982.18	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1276.98	1546.51	1276.98	0.146	0	94	100	96	90	20.02	144.2	48.07	0	998.51	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	707	2.17	17211	5999	1	96.97	2.87	1024	104	1215.17	1402.76	1215.17	0.0001	0	100	100	100	90	18.39	104.4	34.8	0	991.72	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1410	2.23	76585	29349	1	100	2.61	1623	118	1660.06	1858.49	1660.06	0.0001	0	99	100	100	90	19.38	144.2	48.07	0	1014.39	0	-0.003	11	677	217	57	686.46	10853.47
