framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1362.68	1920.12	1362.68	0.0003	17.28	99.2	100	100	90	53.3	64.6	17.42	0	999.5	0	0.037	3	444	299	68	83.56	13776.09
angular	True	13744	2.4	239051	74575	3	92.72	3.21	10773	225	2114.65	2525.88	2114.65	0.0001	28	95.6	100	100	90	13.64	39.9	13.3	0	971.53	0	-0.006	13	868	474	85	604.86	29635.29
jquery	True	1186	2.26	100009	34722	1	99.5	2.88	1589	117	1706.8	1786.65	1706.8	0.1459	0	93	100	99.2	90	14.5	5	1.67	0	965.54	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	731	2.21	60102	15752	1	98.82	3.82	1582	117	1578.98	1732.43	1578.98	0.055	0	99	96	100	90	47.06	44.8	12.45	0	977.46	0	0.03	8	1310	955	84	246.73	46709.68
preact	True	743	2.18	27622	10088	1	100	2.74	1023	104	1291.42	1564.73	1291.42	0.0001	0	100	100	100	90	14.47	20	6.67	0	960.29	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1293	2.25	91158	34628	13	100	2.63	1585	116	1431.97	2123.86	1431.97	0.4147	4.09	88.8	96	100	90	15.12	34.8	11.6	0	964.93	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1274	2.31	158538	50256	1	100	3.15	1023	104	1876.99	2181.38	1876.99	0.0002	30.7	97.4	100	100	90	14.18	20	6.67	0	959.91	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1077	2.18	26458	9243	1	100	2.86	1583	116	1342.68	1555.52	1342.68	0.0001	0	100	100	100	90	14.84	15	5	0	960.55	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3020	2.27	115504	38336	11	69.89	3.01	1031	104	1699.83	2039.73	1699.83	0	1.2	98	100	96	90	12.77	24.9	8.3	0	943.26	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1364.91	1495.41	1364.91	0.146	0	94	100	96	90	50.66	54.8	15.77	0	991.76	0	0.051	3	560	426	74	71.69	20768.9
vanjs	True	657	2.17	17211	5999	1	96.97	2.87	1024	104	1233.76	1478.84	1233.76	0.0001	0	100	100	100	90	39.53	44.9	9.15	0	968.52	0	0.034	3	743	388	76	74.17	22895.14
vue	True	1334	2.23	76585	29349	1	100	2.61	1600	116	1572.58	1825.48	1572.58	0.0001	0	99	100	100	90	13.84	20	6.67	0	960.23	0	-0.005	11	677	217	57	686.46	10853.47
