framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1372.21	1930.1	1372.21	0.0002	14.6	99.2	100	100	90	54.99	74.7	19.08	0	997.03	0	0.02	3	444	299	68	83.56	13776.09
angular	True	13905	2.4	239051	74575	3	92.72	3.21	11000	222	2106.37	2516.16	2106.37	0.0001	26.6	95.8	100	100	90	14.06	64.8	21.6	0	971.02	0	-0.006	13	868	474	85	604.86	29635.29
jquery	True	1187	2.26	100009	34722	1	99.5	2.88	1591	119	1735.84	1807.96	1735.84	0.1459	0	93	100	99.2	90	14.65	39.9	13.3	0	960.91	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	731	2.21	60102	15752	1	98.82	3.82	1584	117	1588.38	1704.36	1588.38	0.055	0	99	96	100	90	45.02	54.8	15.77	0	977.06	0	0.027	8	1310	955	84	246.73	46709.68
preact	True	735	2.18	27622	10088	1	100	2.74	1023	104	1291.55	1594.52	1291.55	0.0001	0	100	100	100	90	16	69.8	12.47	0	958.98	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1333	2.25	91158	34628	13	100	2.63	1583	117	1416.21	2123.1	1416.21	0.8056	3.85	79	96	100	90	14.32	69.8	23.27	0	963.46	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1311	2.31	158538	50256	1	100	3.15	1023	105	1903.11	2202.07	1903.11	0.0002	0	97.6	100	100	90	17	59.8	19.93	0	961.65	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1115	2.18	26458	9243	1	100	2.86	1587	117	1289.58	1502.77	1289.58	0.0001	0	100	100	100	90	14.01	64.8	21.6	0	954.82	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3118	2.27	115504	38338	11	69.89	3.01	1031	104	1697.35	1998.07	1697.35	0	0	98.2	100	96	90	14.17	34.9	11.63	0	942.66	0	0.014	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1398.92	1545.49	1398.92	0.146	0	94	100	96	90	49.61	69.8	19.93	0	984.97	0	0.051	3	560	426	74	71.69	20768.9
vanjs	True	655	2.17	17211	5999	1	96.97	2.87	1023	104	1236.08	1480.52	1236.08	0.0001	0	100	100	100	90	40.91	44.8	14.1	0	964.7	0	0.04	3	743	388	76	74.17	22895.14
vue	True	1355	2.23	76585	29349	1	100	2.61	1588	119	1590.37	1839.96	1590.37	0.0001	0	99	100	100	90	16.01	59.8	19.93	0	963.39	0	-0.001	11	677	217	57	686.46	10853.47
