framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.77	1768.35	1371.77	0.0003	19.4	99.4	100	100	90	15.57	79.7	26.57	0	983.7	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	13674	2.4	239051	74575	3	92.72	3.21	10631	217	2105.19	2483.78	2105.19	0.0001	26	96	100	100	90	17.49	34.8	11.6	0	997.84	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1206	2.26	100009	34722	1	99.5	2.88	1597	118	1817.31	1887.53	1817.31	0.1459	0	92.6	100	99.2	90	15.8	49.8	18.27	0	988.43	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	720	2.21	60102	15752	1	98.82	3.82	1575	117	1514.16	1844.65	1514.16	0.055	0	99	96	100	90	16.1	29.9	9.97	0	971.02	0	-0.002	8	1310	955	84	246.73	46709.68
preact	True	715	2.18	27622	10088	1	100	2.74	1035	104	1358.5	1662.76	1358.5	0.0001	0	100	100	100	90	15.18	84.6	28.2	0	982.32	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1270	2.25	91158	34628	13	100	2.63	1574	117	1386.14	2121.73	1386.14	0.6274	0	83.6	96	100	90	17.44	79.7	26.57	0	985.71	0	-0.002	16	754	414	83	862.46	26425.59
react	True	1290	2.31	158538	50256	1	100	3.15	1022	105	1967.91	2273.06	1967.91	0.0001	35.8	96.4	100	100	90	15.38	69.8	23.27	0	981.34	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1080	2.18	26458	9243	1	100	2.86	1570	116	1361.17	1536.05	1361.17	0.0001	0	100	100	100	90	17.34	79.7	26.57	0	984.2	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3034	2.27	115502	38337	11	69.89	3.01	1024	104	1664.36	2092.46	1664.36	0	0	98.2	100	96	90	17.2	49.7	16.57	0	971.54	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.6	1436.13	1219.6	0.146	0	94	100	96	90	28.27	59.8	19.93	0	975.45	0	0.013	3	560	426	74	71.69	20768.9
vanjs	True	650	2.17	17211	5999	1	96.97	2.87	1023	104	1215.2	1389.4	1215.2	0.0001	0	100	100	100	90	31.57	54.8	18.27	0	963.37	0	0.015	3	743	388	76	74.17	22895.14
vue	True	1360	2.23	76585	29349	1	100	2.61	1575	116	1628.65	1819.58	1628.65	0.0001	0	99	100	100	90	15.62	34.9	11.63	0	982.91	0	-0.003	11	677	217	57	686.46	10853.47
