framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1571.75	2029.58	1571.75	0.0003	28.2	98.6	100	100	90	15.93	0	0	0	977.78	0	-0.013	3	444	299	68	83.56	13776.09
angular	True	14891	2.4	239051	74575	3	92.72	3.21	11890	243	2114.08	2560.12	2114.08	0.0001	33.2	95.4	100	100	90	14.92	10	2.5	0	973.22	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1263	2.26	100009	34722	1	99.5	2.88	1646	120	1810.61	1991.11	1810.61	0.1459	0	92	100	99.2	90	14.33	0	0	0	969.86	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	792	2.21	60102	15752	1	98.82	3.82	1612	119	1516.09	1852.03	1516.09	0.055	5.6	99	96	100	90	14.64	0	0	0	966.06	0	0	8	1310	955	84	246.73	46709.68
preact	True	789	2.18	27622	10088	1	100	2.74	1026	105	1364.36	1668.45	1364.36	0.0001	0	99.8	100	100	90	14.46	0	0	0	963.92	0	-0.018	12	776	461	101	585.8	25344.18
qwik	True	1403	2.25	91158	34628	13	100	2.63	1648	118	1432.7	2126.56	1432.7	1.0047	0	74	96	100	90	14.53	0	0	0	971.09	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1380	2.31	158538	50256	1	100	3.15	1024	105	1942.69	2247.04	1942.69	0.0001	62	95.8	100	100	90	14.09	0	0	0	966.71	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1151	2.18	26458	9243	1	100	2.86	1606	118	1373.03	1538.74	1373.03	0.0001	0	100	100	100	90	15.71	0	0	0	963.83	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3306	2.27	115504	38342	11	69.89	3.01	1034	105	1668.09	2117.4	1668.09	0	5.7	98	100	96	90	14.55	0	0	0	946.99	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.27	1521.69	1216.27	0.146	0	94	100	96	90	14.04	0	0	0	963.84	0	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	697	2.17	17211	5999	1	96.97	2.87	1034	105	1219.34	1389.21	1219.34	0.0001	0	100	100	100	90	14.37	0	0	0	955.17	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1411	2.23	76585	29349	1	100	2.61	1650	118	1659.56	1854.94	1659.56	0.0001	0	99	100	100	90	14.59	0	0	0	963.58	0	-0.004	11	677	217	57	686.46	10853.47
