framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1370.57	2030.12	1370.57	0.0003	28.2	99	100	100	90	19.69	79.6	26.53	0	982.54	0	-0.013	3	444	299	68	83.56	13776.09
angular	True	14497	2.4	239051	74575	3	92.72	3.21	11149	231	2107	2647.1	2107	0.0001	38	95	100	100	90	19.75	129.4	43.13	0	987.04	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1217	2.26	100009	34722	1	99.5	2.88	1616	121	1812.94	2003.8	1812.94	0.1459	0	92	100	99.2	90	19.79	134.4	44.8	0	978.38	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	753	2.21	60102	15752	1	98.82	3.82	1613	119	1511.77	1859.05	1511.77	0.055	8.6	99	96	100	90	19.47	99.6	33.2	0	982.28	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	778	2.18	27622	10088	1	100	2.74	1024	105	1347.7	1653.15	1347.7	0.0001	0	99.4	100	100	90	18.85	139.4	24.07	0	968.96	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1415	2.25	91158	34628	13	100	2.63	1622	119	1433.73	2129.57	1433.73	1.0038	0	74	96	100	90	19.63	104.5	34.83	0	993.5	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1396	2.31	158538	50256	1	100	3.15	1023	105	1944	2252.03	1944	0.0001	179	93	100	100	90	17.93	139.4	46.47	0	994.78	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1175	2.18	26458	9243	1	100	2.86	1616	120	1357.42	1541.53	1357.42	0.0001	0	100	100	100	90	20.02	109.2	36.4	0	981.98	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3166	2.27	115504	38342	11	69.89	3.01	1039	105	1670.53	2027.6	1670.53	0	5.3	98.6	100	96	90	18.13	139.4	46.47	0	972.84	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.8	1526.6	1246.8	0.146	0	94	100	96	90	16.18	144.3	48.1	0	988.32	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	671	2.17	17211	5999	1	96.97	2.87	1026	105	1212.62	1397.13	1212.62	0.0001	0	100	100	100	90	18.33	20	6.67	0	975.91	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1401	2.23	76585	29349	1	100	2.61	1618	119	1657.33	1854.39	1657.33	0.0001	0	99	100	100	90	18.82	104.5	34.83	0	975.82	0	-0.003	11	677	217	57	686.46	10853.47
