framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.85	2030.93	1371.85	0.0003	27.6	99	100	100	90	15.81	119.5	39.83	0	985.57	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14446	2.4	239051	74575	3	92.72	3.21	11287	230	2106.02	2643.23	2106.02	0.0001	34.2	95	100	100	90	16.02	128.9	22.32	0	983.89	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1238	2.26	100009	34722	1	99.5	2.88	1606	119	1811.77	1983.86	1811.77	0.1459	0	92	100	99.2	90	18.07	129.4	43.13	0	984.64	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	778	2.21	60102	15752	1	98.82	3.82	1602	118	1513.6	1859.6	1513.6	0.055	5.2	99	96	100	90	16.52	114.5	38.17	0	986.56	0	0	8	1310	955	84	246.73	46709.68
preact	True	788	2.18	27622	10088	1	100	2.74	1023	104	1358.93	1633.39	1358.93	0.0001	0	100	100	100	90	15.52	119.5	20.75	0	965.89	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1363	2.25	91158	34628	13	100	2.63	1596	118	1418.8	2128.54	1418.8	0.8055	0	79	96	100	90	15.26	119.3	39.77	0	986.77	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1334	2.31	158538	50256	1	100	3.15	1028	105	1942.34	2247	1942.34	0.0002	29.4	96.8	100	100	90	16.28	124.4	41.47	0	986	0	-0.007	13	762	438	90	634.69	24213.69
solid	True	1175	2.18	26458	9243	1	100	2.86	1611	117	1357.33	1542.99	1357.33	0.0001	0	100	100	100	90	14.99	99.5	33.17	0	976.88	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3267	2.27	115502	38336	11	69.89	3.01	1030	104	1669.67	2059.19	1669.67	0	0	98.4	100	96	90	15.8	99.5	33.17	0	961.89	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.66	1524.88	1218.66	0.146	0	94	100	96	90	16.47	104.6	34.87	0	969.65	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	697	2.17	17211	5999	1	96.97	2.87	1023	104	1210.04	1392.26	1210.04	0.0001	0	100	100	100	90	16.52	89.7	29.9	0	970.07	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1392	2.23	76585	29349	1	100	2.61	1593	118	1658.78	1854.57	1658.78	0.0001	0	99	100	100	90	14.77	124.5	41.5	0	972.8	0	-0.005	11	677	217	57	686.46	10853.47
