framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1764.37	2019.03	1764.37	0.0001	18.6	98.2	100	100	90	15.61	104.6	34.87	0	1019.79	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	13544	2.4	239051	74575	3	92.72	3.21	10742	229	2111.75	2648.62	2111.75	0.0001	31	94.6	100	100	90	16.5	109.6	19.1	0	1011.37	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1158	2.26	100009	34722	1	99.5	2.88	1589	118	1819.34	2025.01	1819.34	0.1459	0	92	100	99.2	90	17	94.6	31.53	0	1001.52	0	-0.007	3	481	287	45	87.4	18604.14
lit	True	772	2.21	60102	15752	1	98.82	3.82	1590	117	1548.56	1854.64	1548.56	0.055	0.2	99	96	100	90	15.93	94.6	31.53	0	1010.2	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	732	2.18	27622	10088	1	100	2.74	1023	104	1359.62	1636.33	1359.62	0.0001	0	99.8	100	100	90	16.57	94.6	31.53	0	1002.57	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1315	2.25	91158	34628	13	100	2.63	1598	117	1431.39	2122.12	1431.39	0.9892	0	74	96	100	90	16.13	104.6	34.87	0	1012.24	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1305	2.31	158538	50256	1	100	3.15	1028	105	1961.96	2267.95	1961.96	0.0001	0	97	100	100	90	15.51	89.7	29.9	0	1017.77	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1114	2.18	26458	9243	1	100	2.86	1588	117	1359.73	1543.79	1359.73	0.0001	0	99.8	100	100	90	15.8	89.4	29.8	0	1011.32	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3030	2.27	115502	38341	11	69.89	3.01	1023	104	1666.68	2055.16	1666.68	0	0	98.4	100	96	90	15.84	79.8	26.6	0	995.85	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1247.68	1531.17	1247.68	0.1461	0	94	100	96	90	15.08	114.4	38.13	0	993.13	0	-0.017	3	560	426	74	71.69	20768.9
vanjs	True	665	2.17	17211	5999	1	96.97	2.87	1024	104	1210.87	1394.5	1210.87	0.0001	0	100	100	100	90	16.07	99.6	33.2	0	1001.38	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1330	2.23	76585	29349	1	100	2.61	1601	118	1658.44	1853.87	1658.44	0.0001	0	99	100	100	90	15.45	59.7	19.9	0	1008.01	0	-0.003	11	677	217	57	686.46	10853.47
