framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1798.17	2064.69	1798.17	0.0002	24.6	98.2	100	100	90	15.8	104.6	34.87	0	1014.76	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	13868	2.4	239051	74575	3	92.72	3.21	11089	232	2152.81	2540.31	2152.81	0.0001	35.5	95	100	100	90	15.15	39.9	7.48	0	1021.16	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1245	2.26	100009	34722	1	99.5	2.88	1589	119	1740.64	1939.52	1740.64	0.1459	0.5	93	100	99.2	90	16.66	69.8	23.27	0	1009.16	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	746	2.21	60102	15752	1	98.82	3.82	1586	118	1599.9	1715.8	1599.9	0.055	0	99	96	100	90	20.79	54.8	18.27	0	1010.12	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	772	2.18	27622	10088	1	100	2.74	1069	104	1279.68	1587.62	1279.68	0.0001	0	99.8	100	100	90	14.75	59.7	10.78	0	992.73	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1379	2.25	91158	34628	13	100	2.63	1599	117	1431.91	2232.25	1431.91	1.0321	0	73.6	96	100	90	14.45	84.7	28.23	0	1002.04	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1295	2.31	158538	50256	1	100	3.15	1022	105	1858.65	2165.18	1858.65	0.0002	0	98	100	100	90	14.97	49.9	16.63	0	1006.39	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1127	2.18	26458	9243	1	100	2.86	1581	117	1305.13	1611.5	1305.13	0.0001	0	99.8	100	100	90	16.77	69.8	23.27	0	996.33	0	-0.001	12	786	458	98	581.44	26202.05
svelte	True	3126	2.27	115504	38339	11	69.89	3.01	1024	104	1716.19	2026.97	1716.19	0	0	98	100	96	90	14.95	54.8	18.27	0	974.47	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1398.22	1537.16	1398.22	0.146	0	94	100	96	90	16.12	74.7	24.9	0	990.25	0	-0.014	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1023	104	1253	1521.21	1253	0.0001	0	100	100	100	90	16.53	64.8	21.6	0	987.21	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1397	2.23	76585	29349	1	100	2.61	1618	117	1554.88	1899.82	1554.88	0.0001	0	99	100	100	90	15.78	49.9	16.63	0	1003.32	0	-0.004	11	677	217	57	686.46	10853.47
