framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1484.54	1916.03	1484.54	0.0003	23.2	99	100	100	90	15.6	39.8	13.27	0	975.38	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	14466	2.4	239051	74575	3	92.72	3.21	11398	231	2114.62	2500.83	2114.62	0.0001	33.5	95.8	100	100	90	14.12	39.9	7.48	0	983.57	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1239	2.26	100009	34722	1	99.5	2.88	1603	119	1812	1967.21	1812	0.1459	0	92.2	100	99.2	90	13.52	39.9	13.3	0	974.48	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	756	2.21	60102	15752	1	98.82	3.82	1601	117	1515.49	1848.94	1515.49	0.055	0	99	96	100	90	14.09	34.8	11.6	0	959.41	0	-0.004	8	1310	955	84	246.73	46709.68
preact	True	777	2.18	27622	10088	1	100	2.74	1023	104	1358.44	1662.65	1358.44	0.0001	0	100	100	100	90	16.02	39.8	13.27	0	972.33	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1382	2.25	91158	34628	13	100	2.63	1615	118	1402.33	2124.91	1402.33	0.6055	0	83.8	96	100	90	13.96	64.8	21.6	0	977.45	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1371	2.31	158538	50256	1	100	3.15	1023	105	1949.48	2265.32	1949.48	0.0001	88	94.8	100	100	90	16.64	49.7	16.57	0	974.58	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1147	2.18	26458	9243	1	100	2.86	1599	118	1358.11	1541.37	1358.11	0.0001	0	100	100	100	90	13.94	69.7	23.23	0	969.86	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3269	2.27	115504	38341	11	69.89	3.01	1033	104	1666.87	2084.46	1666.87	0	1.6	98.2	100	96	90	25.62	54.7	18.23	0	955.68	0	0.013	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.33	1405.77	1219.33	0.1461	0	94	100	96	90	28.13	39.8	13.27	0	966.45	0	0.013	3	560	426	74	71.69	20768.9
vanjs	True	687	2.17	17211	5999	1	96.97	2.87	1023	104	1220.49	1390.43	1220.49	0.0001	0	100	100	100	90	27.7	39.8	13.27	0	953.07	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1439	2.23	76585	29349	1	100	2.61	1589	118	1666.48	1852.32	1666.48	0.0001	0	99	100	100	90	13.77	64.5	21.5	0	973.33	0	-0.006	11	677	217	57	686.46	10853.47
