framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1465.15	1885.33	1465.15	0.0003	18.5	99	100	100	90	14.12	34.9	11.63	0	969.69	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	13952	2.4	239051	74575	3	92.72	3.21	11028	228	2104.06	2516.69	2104.06	0.0001	30.6	95.8	100	100	90	16.33	29.9	9.97	0	984.06	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1195	2.26	100009	34722	1	99.5	2.88	1598	117	1811.44	1850.81	1811.44	0.1459	0	92.8	100	99.2	90	13.25	49.8	16.6	0	971.55	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	751	2.21	60102	15752	1	98.82	3.82	1600	117	1508.63	1847.74	1508.63	0.055	0	99	96	100	90	13.1	39.9	13.3	0	955.95	0	-0.007	8	1310	955	84	246.73	46709.68
preact	True	752	2.18	27622	10088	1	100	2.74	1024	104	1358.11	1662.17	1358.11	0.0001	0	100	100	100	90	14.2	34.9	11.63	0	969.73	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1330	2.25	91158	34628	13	100	2.63	1596	116	1416.58	2122.74	1416.58	0.5935	0	84	96	100	90	13.83	59.7	19.9	0	972.57	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1305	2.31	158538	50256	1	100	3.15	1022	105	1943.81	2248.51	1943.81	0.0002	37.2	96.6	100	100	90	16.28	30	10	0	970.71	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1138	2.18	26458	9243	1	100	2.86	1589	116	1358.52	1540.98	1358.52	0.0001	0	100	100	100	90	13.78	25	8.33	0	968.55	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3100	2.27	115504	38339	11	69.89	3.01	1024	104	1664.75	2112.64	1664.75	0	0	98	100	96	90	31.41	79.7	26.57	0	956.19	0	0.016	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.7	1433.6	1217.7	0.1461	0	94	100	96	90	26.43	30	10	0	966.53	0	0.013	3	560	426	74	71.69	20768.9
vanjs	True	669	2.17	17211	5999	1	96.97	2.87	1023	104	1209.91	1388.26	1209.91	0.0001	0	100	100	100	90	23.86	29.9	9.97	0	952.91	0	0.01	3	743	388	76	74.17	22895.14
vue	True	1382	2.23	76585	29349	1	100	2.61	1578	117	1629.35	1850.22	1629.35	0.0001	0	99	100	100	90	13.86	84.7	28.23	0	968.75	0	-0.006	11	677	217	57	686.46	10853.47
