framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1469.18	2020	1469.18	0.0002	3.8	98.8	100	100	90	15.94	40	13.33	0	1340.6	0	-0.011	3	444	299	68	83.56	13776.09
angular	True	4714	2.32	158642	51430	1	100	3.08	4264	104	1956.81	2304.22	1956.81	0.0001	0	97	100	100	90	19.77	44.9	14.97	0	1390.38	0	-0.003	13	764	424	88	631.62	27036.12
astro	True	923	2.17	11475	3814	1	100	3.01	1665	109	1207.4	1507.4	1207.4	0	0	100	100	100	90	16.18	10	3.33	0	1397.95	0	-0.004	4	546	372	73	159.38	18153.98
geajs	True	658	2.19	32881	9964	1	98.43	3.3	1016	105	1534.81	1688.22	1534.81	0.0001	0	99	100	100	90	15.1	30	10	0	1333.85	0	-0.011	13	713	452	91	678.96	24340.98
jquery	True	829	2.26	100009	34722	1	99.5	2.88	1025	107	1823.43	2011.85	1823.43	0.1459	0	92	100	99.2	90	15.98	30	11.67	0	1383.48	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	502	2.21	59808	15719	1	98.81	3.8	1018	104	1540.05	1844.18	1540.05	0.055	0	99	96	100	90	18.82	30	10	0	1387.63	0	-0.003	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1213.47	1730.03	1213.47	0.0002	0	99.8	100	100	100	23.12	29.9	9.97	0	1389.76	0	-0.004	4	321	234	67	154.88	17543.75
octane	True	1433	2.3	148231	46596	1	100	3.18	1017	105	1963.7	2265.15	1963.7	0.0001	0	97	100	100	90	15.74	35	11.67	0	1357.25	0	-0.007	12	741	421	89	579.82	24098.68
preact	True	509	2.18	27622	10088	1	100	2.74	1017	105	1356.21	1599.31	1356.21	0.0001	0	100	100	100	90	23.96	10	3.33	0	1380.12	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	849	2.25	91158	34628	13	100	2.63	1024	106	1400.95	2120.68	1400.95	0.4166	0.81	88.8	96	100	90	15.73	20	6.67	0	1400.76	0	-0.004	16	754	415	83	861.8	26425.59
react	True	937	2.31	158538	50256	1	100	3.15	1018	106	1976.69	2280.33	1976.69	0.0001	305.7	91.6	100	100	90	17.12	35	6.67	0	1374.32	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	762	2.18	26458	9243	1	100	2.86	1018	105	1386.12	1539.38	1386.12	0.0001	0	99.6	100	100	90	27.29	35	11.67	0	1377.12	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	2103	2.27	117670	38611	11	68.6	3.05	1355	117	1665.7	2085.32	1665.7	0	0	98.2	100	96	90	15.32	10	3.33	0	1355.56	0	0.008	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1238.77	1526.1	1238.77	0.146	0	94	100	96	90	17.23	34.9	9.15	0	1380.61	25	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	430	2.17	17211	5999	1	96.97	2.87	1018	105	1209.24	1388.47	1209.24	0.0001	0	100	100	100	90	15.33	0	0	0	1317.29	0	0.002	3	743	388	76	74.17	22895.14
vue	True	924	2.23	76585	29349	1	100	2.61	1018	105	1657.72	1848.58	1657.72	0.0001	0	99	100	100	90	24.69	25	5	0	1316.48	0	-0.003	11	677	217	57	686.46	10853.47
