framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1765.19	2019.01	1765.19	0.0002	34.2	98.2	100	100	90	13.01	109.5	19.08	0	1016.6	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	7106	2.36	193581	61947	3	90.45	3.12	5912	105	1765.77	2259.45	1765.77	0.0001	13	97.4	100	100	90	15	64.7	11.62	0	1007.54	0	-0.005	13	859	484	89	616.31	29894.72
jquery	True	1235	2.26	100009	34722	1	99.5	2.88	1618	121	1823.39	2010.99	1823.39	0.1459	0.3	92.2	100	99.2	90	13.31	89.6	29.87	0	1019.04	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	784	2.21	59808	15719	1	98.81	3.8	1635	120	1562.28	1831.1	1562.28	0.055	6.8	99	96	100	90	15.13	84.6	28.2	0	1001.69	0	-0.001	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	26.71	174	56.76	0	1003.5	49.8	-0.002	4	321	234	67	154.88	17543.75
preact	True	785	2.18	27622	10088	1	100	2.74	1025	105	1339.31	1644.66	1339.31	0.0001	0	99.8	100	100	90	14.78	109.5	36.5	0	1018.04	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1317	2.25	91158	34628	13	100	2.63	1611	120	1404.14	2130.33	1404.14	0.8081	0	79	96	100	90	14.98	114.3	38.1	0	1022.91	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1372	2.31	158538	50256	1	100	3.15	1024	106	1944.93	2251.59	1944.93	0.0001	39.3	96.6	100	100	90	14.54	89.6	29.87	0	1011.08	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1173	2.18	26458	9243	1	100	2.86	1613	121	1390.96	1545.64	1390.96	0.0001	0	99.6	100	100	90	14.7	124.4	41.47	0	1015.5	0	-0.008	12	786	458	98	581.44	26202.05
svelte	True	3166	2.27	117670	38613	11	68.6	3.05	1031	105	1675.6	2123.23	1675.6	0	0	98	100	96	90	14.62	129.5	43.17	0	1004.45	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1286.91	1544.15	1286.91	0.1461	0	94	100	96	90	13.8	74.6	24.87	0	1018.56	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	679	2.17	17211	5999	1	96.97	2.87	1025	105	1222.64	1433.34	1222.64	0.0001	0	100	100	100	90	12.83	69.7	23.23	0	1008.27	0	-0.003	3	743	388	76	74.17	22895.14
vue	True	1417	2.23	76585	29349	1	100	2.61	1609	120	1662.39	1865.99	1662.39	0.0001	0.8	99	100	100	90	14.41	94.6	31.53	0	1020.97	0	-0.004	11	677	217	57	686.46	10853.47
