framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1381.62	1381.62	1381.62	0.0003	8	100	100	100	90	14.84	64.8	21.6	0	1001.51	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	6943	2.4	235945	71051	1	92.17	3.32	5686	104	1803.93	2483.9	1803.93	0.0001	28	96	100	100	90	14.44	64.8	11.63	0	994.8	0	-0.007	13	888	489	89	604.48	30872.93
jquery	True	1136	2.26	100009	34722	1	99.5	2.88	1031	107	1844.29	2020.43	1844.29	0.1459	0	92	100	96	90	15.08	69.8	23.27	0	983.52	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	724	2.21	59808	15719	1	98.81	3.8	1023	105	1558.87	1870.31	1558.87	0.055	0	99	96	100	90	16.78	74.2	24.73	0	988.21	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	23.59	114	52.65	0	972.5	44.8	-0.003	4	321	234	67	154.88	17543.75
preact	True	723	2.18	27622	10088	1	100	2.74	1023	105	1356.94	1660.4	1356.94	0.0001	0	100	100	100	90	13.51	64.8	21.6	0	993.16	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	1209	2.25	91158	34628	13	100	2.63	1030	107	1432.38	2126.22	1432.38	1.0098	0	74	96	100	90	20.07	79.7	26.57	0	1000.25	0	-0.007	16	754	415	83	861.8	26425.59
react	True	1253	2.31	158538	50256	1	100	3.15	1023	106	2479.64	2635.46	2479.64	0	388.5	84	100	100	90	14.57	59.8	19.93	0	992.04	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1095	2.18	26458	9243	1	100	2.86	1023	105	1383.27	1535.9	1383.27	0.0001	0	100	100	100	90	14.22	64.7	21.57	0	996.36	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	2906	2.27	117670	38613	11	68.6	3.05	1764	119	1673.19	1976.5	1673.19	0	1	98	100	96	90	13.39	59.8	19.93	0	966.39	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1251.92	1559.55	1251.92	0.146	0	94	100	96	90	18.29	89.7	29.9	0	996.46	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	632	2.17	17211	5999	1	96.97	2.87	1024	105	1204.11	1385.16	1204.11	0.0001	0	100	100	100	90	18.17	79.7	26.57	0	973.32	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1300	2.23	76585	29349	1	100	2.61	1027	105	1554.56	1902.84	1554.56	0.0001	0	99	100	100	90	13.53	74.8	24.93	0	978.51	0	-0.008	11	677	217	57	686.46	10853.47
