framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1463.11	1878.77	1463.11	0.0001	4.5	99	100	100	90	14.43	25	8.33	0	1027.39	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	5291	2.4	235945	71051	1	92.17	3.32	4262	104	1803.38	2457.46	1803.38	0.0001	2.4	96	100	100	90	13.14	20	6.67	0	1018.38	0	-0.008	13	888	489	89	604.48	30872.93
jquery	True	848	2.26	100009	34722	1	99.5	2.88	1427	114	1818.24	2005.06	1818.24	0.1459	0	92	100	99.2	90	15.74	20	6.67	0	1029.87	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	537	2.21	59808	15719	1	98.81	3.8	1421	113	1536.74	1840.3	1536.74	0.055	0	99	96	100	90	12.99	44.9	14.97	0	1010.12	0	-0.005	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	12.88	59.6	34.46	0	1015.09	34.9	-0.008	4	321	234	67	154.88	17543.75
preact	True	541	2.18	27622	10088	1	100	2.74	1018	104	1358.58	1662.87	1358.58	0.0001	0	100	100	100	90	13.18	40	13.33	0	1025.02	0	-0.008	12	776	461	101	585.8	25344.18
qwik	True	895	2.25	91158	34628	13	100	2.63	1418	114	1400.09	2117.27	1400.09	0.5939	0	84	96	100	90	14.3	15	3.33	0	1022.36	0	-0.006	16	754	415	83	861.8	26425.59
react	True	927	2.31	158538	50256	1	100	3.15	1018	104	1959.27	2263.9	1959.27	0.0001	0	97	100	100	90	12.89	25	8.33	0	1012.65	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	814	2.18	26458	9243	1	100	2.86	1393	114	1383.83	1538.05	1383.83	0.0001	0	100	100	100	90	14.68	40	23.3	0	1016.63	0	-0.01	12	786	458	98	581.44	26202.05
svelte	True	2162	2.27	117670	38612	11	68.6	3.05	1018	104	1665.16	2113.98	1665.16	0	0	98	100	96	90	14.79	30	10	0	1001.77	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1235	1518.4	1235	0.146	0	94	100	96	90	30.97	15	5	0	1019.75	24.9	-0.019	3	560	426	74	71.69	20768.9
vanjs	True	468	2.17	17211	5999	1	96.97	2.87	1018	103	1208.38	1387.37	1208.38	0.0001	0	100	100	100	90	14.56	49.9	16.63	0	1020.35	0	0.001	3	743	388	76	74.17	22895.14
vue	True	981	2.23	76585	29349	1	100	2.61	1414	113	1655.67	1839.9	1655.67	0.0001	0	99	100	100	90	15.09	0	0	0	1012.34	0	-0.006	11	677	217	57	686.46	10853.47
