framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1756.88	2014.07	1756.88	0.0002	23.8	98.2	100	100	90	20.41	114.4	38.13	0	1338.54	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	6324	2.32	158642	51430	1	100	3.08	5488	104	1957.67	2315.1	1957.67	0.0001	6.6	97	100	100	90	27.2	123.8	41.27	0	1383.92	0	-0.005	13	764	424	88	631.62	27036.12
astro	True	1341	2.17	11475	3814	1	100	3.01	2287	108	1208.28	1508.28	1208.28	0.0001	0	100	100	100	90	22.46	124.5	41.5	0	1307.34	0	-0.002	4	546	372	73	159.38	18153.98
geajs	True	930	2.19	32881	9964	1	98.43	3.3	1020	105	1544.3	1701.45	1544.3	0.0001	2.8	99	100	100	90	19.96	89.6	29.87	0	1323.69	0	-0.01	13	713	452	91	678.96	24340.98
jquery	True	1097	2.26	100009	34722	1	99.5	2.88	1031	106	1840.72	2022.28	1840.72	0.1459	0.2	92	100	99.2	90	19.59	109.3	36.43	0	1314.92	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	699	2.21	59808	15719	1	98.81	3.8	1022	104	1548.59	1854.68	1548.59	0.055	2.2	99	96	100	90	21.05	104.6	34.87	0	1321.55	0	-0.001	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	29.31	168.5	48.44	0	1315.77	39.8	0.002	4	321	234	67	154.88	17543.75
preact	True	696	2.18	27622	10088	1	100	2.74	1022	104	1359.96	1664.94	1359.96	0.0001	0	99.8	100	100	90	15.42	129.1	22.35	0	1357.7	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1163	2.25	91158	34628	13	100	2.63	1030	106	1388.85	2129.25	1388.85	1.0092	0	74	96	100	90	14.03	114.4	38.13	0	1327.04	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1217	2.31	158538	50256	1	100	3.15	1022	104	1940.54	2245.1	1940.54	0.0001	49.7	96.2	100	100	90	20.16	104.6	34.87	0	1328.62	0	-0.007	13	762	438	90	634.69	24213.69
solid	True	1072	2.18	26458	9243	1	100	2.86	1022	104	1390.53	1544.99	1390.53	0.0001	0	99.4	100	100	90	18.46	104.5	34.83	0	1312.39	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2824	2.27	117668	38609	11	68.6	3.05	1679	119	1667.54	2086.9	1667.54	0	0	98.2	100	96	90	17.29	114.6	38.2	0	1301.79	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1244.42	1546.56	1244.42	0.146	0	94	100	96	90	19.03	124.5	41.5	0	1312.22	0	-0.008	3	560	426	74	71.69	20768.9
vanjs	True	620	2.17	17211	5999	1	96.97	2.87	1022	104	1210.74	1393.91	1210.74	0.0001	0	100	100	100	90	18.89	123.4	41.13	0	1307.21	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1275	2.23	76585	29349	1	100	2.61	1022	104	1660.14	1855.81	1660.14	0.0001	0	99	100	100	90	16.98	109.4	36.47	0	1307.73	0	-0.006	11	677	217	57	686.46	10853.47
