framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1565.96	1889.91	1565.96	0.0001	12.1	98.8	100	100	90	18.06	64.9	21.63	0	1112.03	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	5606	2.36	186649	58506	1	90.1	3.19	4672	104	1654.3	2155.24	1654.3	0.0001	0	98	100	100	90	13.9	49.9	16.63	0	1103.28	0	-0.008	13	764	410	78	634.94	26701.75
astro	True	1141	2.17	11475	3814	1	100	3.01	2095	109	1208.52	1508.52	1208.52	0.0001	0	100	100	100	90	13.01	25	5	0	1084.18	0	-0.005	4	546	372	73	159.38	18153.98
geajs	True	794	2.19	32881	9964	1	98.43	3.3	1019	105	1536.65	1690.68	1536.65	0.0001	0	99	100	100	90	14.86	54.8	18.27	0	1090.23	0	-0.016	13	713	452	91	678.96	24340.98
jquery	True	979	2.26	100009	34722	1	99.5	2.88	1027	106	1818.56	2011.04	1818.56	0.1459	0	92	100	99.2	90	15.02	64.8	21.6	0	1084.73	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	612	2.21	59808	15719	1	98.81	3.8	1020	104	1543.49	1848.53	1543.49	0.055	0	99	96	100	90	17.59	54.8	18.27	0	1094.06	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	20.9	54.9	34.9	0	1092.13	29.9	-0.004	4	321	234	67	154.88	17543.75
preact	True	633	2.18	27622	10088	1	100	2.74	1021	105	1359.25	1665.77	1359.25	0.0001	0	99.8	100	100	90	14.05	39.9	13.3	0	1076.54	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1059	2.25	91158	34628	13	100	2.63	1028	106	1432.54	2124.6	1432.54	1.0074	0	74	96	100	90	14.22	49.9	16.63	0	1108.16	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1111	2.31	158538	50256	1	100	3.15	1020	105	1958.83	2263.24	1958.83	0.0002	0	97	100	100	90	14.05	49.9	16.63	0	1091.21	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	910	2.18	26458	9243	1	100	2.86	1021	105	1385.43	1538.94	1385.43	0.0001	0	100	100	100	90	18.46	84.7	28.23	0	1078.45	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2575	2.27	117668	38611	11	68.6	3.05	1439	117	1663.98	2083.52	1663.98	0	0	98.2	100	96	90	14.8	54.8	18.27	0	1065.98	0	-0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1240.24	1534.99	1240.24	0.146	0	94	100	96	90	19.54	79.8	26.6	0	1087.03	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	550	2.17	17211	5999	1	96.97	2.87	1022	105	1211.38	1393.27	1211.38	0.0001	0	100	100	100	90	14.22	49.8	16.6	0	1073.68	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1112	2.23	76585	29349	1	100	2.61	1021	104	1658.17	1849.25	1658.17	0.0001	0	99	100	100	90	14.66	49.9	16.63	0	1094.46	0	-0.005	11	677	217	57	686.46	10853.47
