framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1364.52	1902.22	1364.52	0.0003	28.2	99.2	100	100	90	19.79	108.1	36.03	0	1029.85	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	6426	2.36	193581	61947	3	90.45	3.12	5507	104	1760.88	2257.77	1760.88	0.0001	11.8	97.4	100	100	90	21.88	94.7	31.57	0	1007.95	0	-0.005	13	859	484	89	616.31	29894.72
jquery	True	1149	2.26	100009	34722	1	99.5	2.88	1570	119	1837.38	2021.87	1837.38	0.1459	0	92	100	99.2	90	20.98	69.6	23.2	0	1004.99	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	732	2.21	59808	15719	1	98.81	3.8	1571	118	1546.28	1851.22	1546.28	0.055	3.2	99	96	100	90	17.94	59.8	19.93	0	1003.16	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	21.94	134.3	47.68	0	1011.96	44.8	-0.005	4	321	234	67	154.88	17543.75
preact	True	737	2.18	27622	10088	1	100	2.74	1024	105	1363.49	1672.13	1363.49	0.0001	0	99.6	100	100	90	20.1	59.5	19.83	0	1002.29	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1222	2.25	91158	34628	13	100	2.63	1564	119	1418.43	2127.87	1418.43	0.6039	0	83.8	96	100	90	20.25	74.6	24.87	0	1002.76	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1259	2.31	158538	50256	1	100	3.15	1023	106	1939.35	2244.43	1939.35	0.0002	31.2	96.8	100	100	90	21	84.6	28.2	0	1016.92	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	1085	2.18	26458	9243	1	100	2.86	1562	119	1391.78	1547.07	1391.78	0.0001	0	99.4	100	100	90	18.4	99.5	33.17	0	997.11	0	-0.008	12	786	458	98	581.44	26202.05
svelte	True	2941	2.27	117668	38610	11	68.6	3.05	1037	105	1666.81	2086.09	1666.81	0	0	98.2	100	96	90	20.68	84.7	28.23	0	992.49	0	-0.005	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1253.43	1532.43	1253.43	0.1461	0	94	100	96	90	18.71	89.5	29.83	0	1001.6	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	631	2.17	17211	5999	1	96.97	2.87	1024	104	1209.8	1393.31	1209.8	0.0001	0	100	100	100	90	13.35	79.7	26.57	0	1009.79	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1330	2.23	76585	29349	1	100	2.61	1581	119	1658.37	1854.36	1658.37	0.0001	0	99	100	100	90	20.41	109.5	36.5	0	1016.69	0	-0.007	11	677	217	57	686.46	10853.47
