framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1776.23	2032.75	1776.23	0.0002	26.8	98.2	100	100	90	12.91	119.5	13.71	0	1053.39	0	0.009	3	444	299	68	83.56	13776.09
angular	True	6329	2.36	186649	58506	1	90.1	3.19	5279	105	1653.98	2130.97	1653.98	0.0001	6.2	98.2	100	100	90	13.4	124.5	21.58	0	1077.1	0	-0.007	13	764	410	78	634.94	26701.75
astro	True	1399	2.17	11475	3814	1	100	3.01	2288	109	1218.87	1508.67	1218.87	0.0001	0	100	100	100	90	13.98	94.6	31.53	0	1072.88	0	-0.004	4	546	372	73	159.38	18153.98
geajs	True	973	2.19	32881	9964	1	98.43	3.3	1020	106	1510.83	1696.05	1510.83	0.0001	1.8	99	100	100	90	14.75	129.5	43.17	0	1065.71	0	-0.017	13	713	452	91	678.96	24340.98
jquery	True	1149	2.26	100009	34722	1	99.5	2.88	1035	107	1839.33	2021.69	1839.33	0.1459	0	92	100	99.2	90	13.82	104.6	34.87	0	1084.35	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	730	2.21	59808	15719	1	98.81	3.8	1023	105	1547.25	1852.87	1547.25	0.055	1.2	99	96	100	90	13.84	104.5	18.25	0	1076.6	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	25.12	194.2	56.41	0	1061.75	44.8	-0.005	4	321	234	67	154.88	17543.75
preact	True	756	2.18	27622	10088	1	100	2.74	1022	105	1341.29	1619.44	1341.29	0.0001	0	99.8	100	100	90	13.64	109.6	36.53	0	1057.88	0	-0.01	12	776	461	101	585.8	25344.18
qwik	True	1241	2.25	91158	34628	13	100	2.63	1030	107	1418.67	2129.24	1418.67	0.8028	0	79	96	100	90	13.64	114.6	38.2	0	1085.16	0	-0.005	16	754	415	83	861.8	26425.59
react	True	1287	2.31	158538	50256	1	100	3.15	1023	105	1941.1	2246.84	1941.1	0.0002	30	96.8	100	100	90	14.42	119.5	39.83	0	1083.28	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1130	2.18	26458	9243	1	100	2.86	1023	105	1361.49	1546.73	1361.49	0.0001	0	99.6	100	100	90	12.81	114.3	38.1	0	1061.23	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	2905	2.27	117668	38609	11	68.6	3.05	1717	120	1671.72	2123.5	1671.72	0	0	98	100	96	90	13.69	114.5	38.17	0	1045.99	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1240.97	1547.82	1240.97	0.146	0	94	100	96	90	12.48	119.5	39.83	0	1074.37	0	-0.014	3	560	426	74	71.69	20768.9
vanjs	True	659	2.17	17211	5999	1	96.97	2.87	1024	105	1211.7	1396.15	1211.7	0.0001	0	100	100	100	90	14.57	124.5	41.5	0	1070.4	0	-0.001	3	743	388	76	74.17	22895.14
vue	True	1328	2.23	76585	29349	1	100	2.61	1022	105	1661.84	1861.16	1661.84	0.0001	0	99	100	100	90	13.12	124.5	21.58	0	1064	0	-0.007	11	677	217	57	686.46	10853.47
