framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1755.46	2019.11	1755.46	0.0002	15.6	98.2	100	100	90	22.09	109.6	36.53	0	1334.75	0	-0.01	3	444	299	68	83.56	13776.09
angular	True	5815	2.32	158642	51430	1	100	3.08	4880	104	1965.57	2314.35	1965.57	0.0001	1.2	97	100	100	90	30.82	79.7	26.57	0	1336.03	0	-0.002	13	764	424	88	631.62	27036.12
astro	True	1191	2.17	11475	3814	1	100	3.01	2084	109	1206.96	1506.96	1206.96	0.0002	0	100	100	100	90	21.55	99.7	33.23	0	1313.95	0	-0.001	4	546	372	73	159.38	18153.98
geajs	True	837	2.19	32881	9964	1	98.43	3.3	1020	105	1520.5	1697.81	1520.5	0.0001	1.4	99	100	100	90	21.89	134.5	44.83	0	1324.22	0	-0.001	13	713	452	91	678.96	24340.98
jquery	True	1029	2.26	100009	34722	1	99.5	2.88	1030	107	1838.06	2019.7	1838.06	0.1459	0.1	92	100	99.2	90	21.74	99.7	33.23	0	1331.09	0	-0.006	3	481	287	45	87.4	18604.14
lit	True	652	2.21	59808	15719	1	98.81	3.8	1022	105	1549.17	1866.55	1549.17	0.055	0	99	96	100	90	22.68	119.5	39.83	0	1312.57	0	0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	1213.78	1683.86	1213.78	0.0002	0	100	100	100	100	22.02	114.6	19.93	0	1312.29	0	-0.001	4	321	234	67	154.88	17543.75
octane	True	1892	2.3	148231	46596	1	100	3.18	1020	105	1996.54	2263.72	1996.54	0.0002	0	97	100	100	90	17.38	25	8.33	0	1316.73	0	-0.005	12	741	421	89	579.82	24098.68
preact	True	655	2.18	27622	10088	1	100	2.74	1021	105	1359.96	1636.94	1359.96	0.0001	0	99.8	100	100	90	21.61	109.7	36.57	0	1359.34	0	-0.001	12	776	461	101	585.8	25344.18
qwik	True	1097	2.25	91158	34628	13	100	2.63	1030	106	1431.47	2123.31	1431.47	0.8031	0	79	96	100	90	21.9	89.7	29.9	0	1331.09	0	-0.002	16	754	415	83	861.8	26425.59
react	True	1142	2.31	158538	50256	1	100	3.15	1021	106	1940.18	2243.27	1940.18	0.0001	1.6	97	100	100	90	22.12	94.5	31.5	0	1330.41	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	969	2.18	26458	9243	1	100	2.86	1021	105	1389.19	1543.18	1389.19	0.0001	0	99.6	100	100	90	21.64	99.7	17.45	0	1355.35	0	-0.001	12	786	458	98	581.44	26202.05
svelte	True	2619	2.27	117668	38615	11	68.6	3.05	1517	117	1667.75	2116.75	1667.75	0	0	98	100	96	90	21.52	109.1	36.37	0	1311.33	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1242.32	1543.23	1242.32	0.146	0	94	100	96	90	20.21	124.6	41.53	0	1329.69	0	-0.007	3	560	426	74	71.69	20768.9
vanjs	True	558	2.17	17211	5999	1	96.97	2.87	1022	105	1208.2	1389.7	1208.2	0.0001	0	100	100	100	90	21.7	99.6	33.2	0	1316.2	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1177	2.23	76585	29349	1	100	2.61	1022	105	1630.53	1856.79	1630.53	0.0001	0	99	100	100	90	22.1	34.9	6.65	0	1320.12	0	-0.002	11	677	217	57	686.46	10853.47
