framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1764.08	2021.35	1764.08	0.0002	32	98.2	100	100	90	13.84	49.8	16.6	0	1017.26	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	6487	2.36	193581	61947	3	90.45	3.12	5289	104	1761.13	2287.51	1761.13	0.0001	10.4	97.2	100	100	90	17.04	64.7	21.57	0	1009.71	0	-0.01	13	859	484	89	616.31	29894.72
astro	True	1387	2.17	11475	3814	1	100	3.01	2290	110	1211.58	1511.58	1211.58	0.0001	0	100	100	100	90	13.34	64.8	21.6	0	1007.41	0	-0.004	4	546	372	73	159.38	18153.98
jquery	True	1133	2.26	100009	34722	1	99.5	2.88	1032	107	1846.01	2022.21	1846.01	0.1459	0	92	100	99.2	90	12.92	59.8	19.93	0	1018.54	0	-0.017	3	481	287	45	87.4	18604.14
lit	True	714	2.21	59808	15719	1	98.81	3.8	1023	105	1547.55	1853.53	1547.55	0.055	2.8	99	96	100	90	17.48	109.5	36.5	0	1013.95	0	-0.003	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	24.3	119.6	43.95	0	1008.9	44.8	-0.004	4	321	234	67	154.88	17543.75
preact	True	730	2.18	27622	10088	1	100	2.74	1023	105	1363.21	1673.71	1363.21	0.0001	0	99.4	100	100	90	13.99	64.8	21.6	0	1003.32	0	-0.01	12	776	461	101	585.8	25344.18
qwik	True	1224	2.25	91158	34628	13	100	2.63	1030	107	1417.95	2125.74	1417.95	1.0057	0	74	96	100	90	12.17	69.8	23.27	0	1012.7	0	-0.01	16	754	415	83	861.8	26425.59
react	True	1298	2.31	158538	50256	1	100	3.15	1022	105	1960.83	2266.24	1960.83	0.0002	3.8	97	100	100	90	17.76	79.7	26.57	0	998.34	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1087	2.18	26458	9243	1	100	2.86	1022	105	1392.52	1548.68	1392.52	0.0001	0	99.4	100	100	90	17.14	89.7	29.9	0	999.05	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	2884	2.27	117668	38611	11	68.6	3.05	1721	120	1671.4	2099.85	1671.4	0	0	98	100	96	90	16.58	64.5	21.5	0	996.76	0	0.009	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.65	1553.73	1246.65	0.146	0	94	100	96	90	13.34	74.8	24.93	0	999.23	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	623	2.17	17211	5999	1	96.97	2.87	1023	105	1220.18	1426.62	1220.18	0.0001	0	100	100	100	90	12.52	39.8	13.27	0	998.54	0	-0.001	3	743	388	76	74.17	22895.14
vue	True	1312	2.23	76585	29349	1	100	2.61	1022	104	1658.9	1856.15	1658.9	0.0001	0	99	100	100	90	15.33	49.8	16.6	0	1013.32	0	-0.008	11	677	217	57	686.46	10853.47
