framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1762.18	2016.95	1762.18	0.0002	26.4	98.2	100	100	90	14.84	59.7	19.9	0	995.47	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	7093	2.4	235945	71051	1	92.17	3.32	5704	104	1804.12	2478.18	1804.12	0.0001	22	96	100	100	90	14.69	94.5	31.5	0	989.12	0	-0.004	13	888	489	89	604.48	30872.93
jquery	True	1118	2.26	100009	34722	1	99.5	2.88	1546	118	1836.81	2018.72	1836.81	0.1459	0	92	100	99.2	90	13.63	74.6	24.87	0	994.16	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	718	2.21	59808	15719	1	98.81	3.8	1562	118	1543.3	1846.95	1543.3	0.055	1.6	99	96	100	90	12.8	69.6	23.2	0	980.44	0	-0.002	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	19.86	178.7	50.53	0	981.89	44.8	-0.003	4	321	234	67	154.88	17543.75
preact	True	717	2.18	27622	10088	1	100	2.74	1024	104	1361.44	1668.95	1361.44	0.0001	0	99.6	100	100	90	14.73	99.5	17.42	0	992.85	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1219	2.25	91158	34628	13	100	2.63	1551	119	1417.22	2123.85	1417.22	0.6055	0	84	96	100	90	14.73	99.6	33.2	0	982.01	0	-0.006	16	754	415	83	861.8	26425.59
react	True	1238	2.31	158538	50256	1	100	3.15	1023	105	1947	2250.5	1947	0.0002	61.6	95.8	100	100	90	12.71	84.6	28.2	0	989.07	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1082	2.18	26458	9243	1	100	2.86	1560	117	1352.43	1542.35	1352.43	0.0001	0	99.8	100	100	90	13.36	89.6	29.87	0	986.88	0	-0.009	12	786	458	98	581.44	26202.05
svelte	True	2840	2.27	117670	38610	11	68.6	3.05	1026	104	1668.83	2056.14	1668.83	0	0	98.4	100	96	90	15.12	64.8	21.6	0	966.66	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1271.66	1547.08	1271.66	0.146	0	94	100	96	90	13.96	74.6	24.87	0	980.76	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	629	2.17	17211	5999	1	96.97	2.87	1024	104	1216.47	1401.11	1216.47	0.0001	0	100	100	100	90	12.8	99.6	33.2	0	975.49	0	0	3	743	388	76	74.17	22895.14
vue	True	1295	2.23	76585	29349	1	100	2.61	1552	118	1657.26	1852.69	1657.26	0.0001	0	99	100	100	90	14.81	99.5	33.17	0	987.96	0	-0.007	11	677	217	57	686.46	10853.47
