framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1774.91	1901.76	1774.91	0.0002	19.1	98.4	100	100	90	13.2	54.7	18.23	0	1011.06	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	6625	2.36	193581	61947	3	90.45	3.12	5485	104	1762.18	2222.74	1762.18	0.0001	5.8	97.6	100	100	90	15.07	104.5	34.83	0	1021.03	0	-0.007	13	859	484	89	616.31	29894.72
jquery	True	1126	2.26	100009	34722	1	99.5	2.88	1577	119	1847.86	2024.99	1847.86	0.1459	0	92	100	99.2	90	14.19	104.5	34.83	0	1019.88	0	-0.016	3	481	287	45	87.4	18604.14
lit	True	723	2.21	59808	15719	1	98.81	3.8	1585	119	1551.16	1858.53	1551.16	0.055	1.6	99	96	100	90	12.96	109.5	36.5	0	1001.63	0	-0.004	8	1300	955	84	247.45	45970.31
lume-js	True	0	0	16495	5574	4	95.37	2.96	0	0	0	0	0	0	0	0	0	0	0	24.57	163.6	58.35	0	1018.44	54.8	-0.004	4	321	234	67	154.88	17543.75
preact	True	710	2.18	27622	10088	1	100	2.74	1025	105	1361.08	1606.62	1361.08	0.0001	0	99.8	100	100	90	14.23	104.7	34.9	0	1014.68	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1186	2.25	91158	34628	13	100	2.63	1513	118	1416.45	2122.64	1416.45	0.6166	0	83.8	96	100	90	13.54	114.5	38.17	0	1013.97	0	-0.009	16	754	415	83	861.8	26425.59
react	True	1329	2.31	158538	50256	1	100	3.15	1023	105	1944.99	2266.29	1944.99	0.0001	90.8	94.8	100	100	90	13.37	89.2	29.73	0	1006.99	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1068	2.18	26458	9243	1	100	2.86	1553	120	1392.97	1547.95	1392.97	0.0001	0	99.4	100	100	90	15.27	99.7	33.23	0	1019.04	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	2885	2.27	117670	38610	11	68.6	3.05	1027	105	1671.2	2118.17	1671.2	0	2.1	98	100	96	90	13.3	119.4	39.8	0	999.07	0	-0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1245.88	1541.64	1245.88	0.146	0	94	100	96	90	14.77	84.7	28.23	0	1008.59	0	-0.021	3	560	426	74	71.69	20768.9
vanjs	True	632	2.17	17211	5999	1	96.97	2.87	1024	104	1211.03	1394.55	1211.03	0.0001	0	100	100	100	90	13.2	109.7	36.57	0	992.54	0	-0.002	3	743	388	76	74.17	22895.14
vue	True	1274	2.23	76585	29349	1	100	2.61	1585	118	1660.94	1856.81	1660.94	0.0001	0	99	100	100	90	12.87	129.5	43.17	0	1016.18	0	-0.008	11	677	217	57	686.46	10853.47
